,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Gross_Total_Volume_Sw,Gross_Total_Volume_Sb,Gross_Total_Volume_Pl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,MerchantableVolumeAw,MerchantableVolumeSw,MerchantableVolumeSb,MerchantableVolumePl,MerchantableVolume_Con,MerchantableVolume_Dec,MerchantableVolume_Tot
0,0.0,0.0,0.0,124.054851955,0.0,0.0,0.0,1.0,-12.677148047,-23.1370720818,-45.0,-14.3679155813,-4.0,-12.8442265255,-45.0,0.0750948321,0.0,0.0,0.0,0.000290786156691,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,124.054340441,0.0,0.0,0.0,1.0,-11.677148047,-22.1370720818,-44.0,-13.3679155813,-3.0,-11.8442265255,-44.0,1.0750948321,0.0,0.0,0.0,0.00596939380889,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,124.0535803,0.0,0.0,0.0,1.0,-10.677148047,-21.1370720818,-43.0,-12.3679155813,-2.0,-10.8442265255,-43.0,2.0750948321,0.0,0.0,0.0,0.0285694970755,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,124.052590757,0.0,0.0,0.0,1.0,-9.67714804702,-20.1370720818,-42.0,-11.3679155813,-1.0,-9.8442265255,-42.0,3.0750948321,0.0,0.0,0.0,0.0706088268729,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,124.051384438,0.0,0.0,0.0,1.0,-8.67714804702,-19.1370720818,-41.0,-10.3679155813,0.0,-8.8442265255,-41.0,4.0750948321,0.0,0.0,0.0,0.129660970875,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,124.049970646,0.0,0.0,0.0,1.0,-7.67714804702,-18.1370720818,-40.0,-9.3679155813,1.0,-7.8442265255,-40.0,5.0750948321,0.0,0.0,0.0,0.20302149766,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,124.048356686,0.0,0.0,0.0,1.0,-6.67714804702,-17.1370720818,-39.0,-8.3679155813,2.0,-6.8442265255,-39.0,6.0750948321,0.0,0.0,0.0,0.288451296627,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,124.04654854,0.0,0.0,0.0,1.0,-5.67714804702,-16.1370720818,-38.0,-7.3679155813,3.0,-5.8442265255,-38.0,7.0750948321,0.0,0.0,0.0,0.384162790998,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,124.04455125,0.0,0.0,0.0,1.0,-4.67714804702,-15.1370720818,-37.0,-6.3679155813,4.0,-4.8442265255,-37.0,8.0750948321,0.0,0.0,0.0,0.488719709155,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,124.04236916,0.0,0.0,0.0,1.0,-3.67714804702,-14.1370720818,-36.0,-5.3679155813,5.0,-3.8442265255,-36.0,9.0750948321,0.0,0.0,0.0,0.600950591905,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,124.040006079,0.0,0.0,0.0,1.0,-2.67714804702,-13.1370720818,-35.0,-4.3679155813,6.0,-2.8442265255,-35.0,10.0750948321,0.0,0.0,0.0,0.719884863837,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,124.037465386,0.0,0.0,0.0,1.0,-1.67714804702,-12.1370720818,-34.0,-3.3679155813,7.0,-1.8442265255,-34.0,11.0750948321,0.0,0.0,0.0,0.844706769085,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,124.034750117,0.0,0.0,0.0,1.0,-0.67714804702,-11.1370720818,-33.0,-2.3679155813,8.0,-0.8442265255,-33.0,12.0750948321,0.0,0.0,0.0,0.974721980868,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
13,964.284362689,297.538097779,0.0,124.031863024,0.695804996487,0.214696518051,0.0,0.0894984854624,0.32285195298,-10.1370720818,-32.0,-1.3679155813,9.0,0.1557734745,-32.0,13.0750948321,1.35504903849,0.00160192919465,0.0,1.10933302913,0.111747407587,0.0,0.0,0.0,1.50450602903e-05,0.0,0,0.0,0.0,1.50450602903e-05,1.50450602903e-05,2.59970118379e-12,0.0,0,0.0,0.0,2.59970118379e-12,2.59970118379e-12
14,963.641331833,297.538093706,0.0,124.028806619,0.695665322701,0.214796654249,0.0,0.0895380230492,1.32285195298,-9.1370720818,-31.0,-0.3679155813,10.0,1.1557734745,-31.0,14.0750948321,1.52557181427,0.0275673975508,0.0,1.2480209004,0.192456454187,0.0,0.0,0.0,0.000104543617211,0.0,0,0.0,0.0,0.000104543617211,0.000104543617211,5.8720879519e-11,0.0,0,0.0,0.0,5.8720879519e-11,5.8720879519e-11
15,962.668798524,297.53807747,0.0,124.025583211,0.695453131533,0.214948056948,0.0,0.0895988115194,2.32285195298,-8.1370720818,-30.0,0.6320844187,11.0,2.1557734745,-30.0,15.0750948321,1.69582801469,0.084509420786,0.0,1.39033102006,0.279343190798,0.00103976941339,0.0,0.0,0.000478469352476,0.000660978812974,0,0.0,0.000660978812974,0.000478469352476,0.00113944816545,6.64969463256e-10,2.98793515304e-08,0,0.0,2.98793515304e-08,6.64969463256e-10,3.05443209936e-08
16,961.374866109,297.538035269,0.0,124.022194937,0.69516990976,0.215149674097,0.0,0.0896804161436,3.32285195298,-7.1370720818,-29.0,1.6320844187,12.0,3.1557734745,-29.0,16.0750948321,1.86552561232,0.169151044954,0.0,1.53586239879,0.387911125584,0.00134255231632,0.0,0.0,0.00171291362948,0.000936029959915,0,0.0,0.000936029959915,0.00171291362948,0.00264894358939,5.33759373661e-09,6.35358625792e-08,0,0.0,6.35358625792e-08,5.33759373661e-09,6.88734563158e-08
17,959.766481629,297.537947856,0.0,124.018643781,0.694816802965,0.215400693447,0.0,0.0897825035872,4.32285195298,-6.1370720818,-28.0,2.6320844187,13.0,4.1557734745,-28.0,17.0750948321,2.03444536686,0.277709305203,0.0,1.68425910245,0.525509413853,0.0022324270341,0.0,0.0,0.00508845117067,0.00168772883411,0,0.0,0.00168772883411,0.00508845117067,0.00677618000478,3.32726428885e-08,2.13130956705e-07,0,0.0,2.13130956705e-07,3.32726428885e-08,2.46403599593e-07
18,957.850184095,297.537790476,0.0,124.014931595,0.694394784739,0.215700423093,0.0,0.0899047921681,5.32285195298,-5.1370720818,-27.0,3.6320844187,14.0,5.1557734745,-27.0,18.0750948321,2.20242148526,0.406820414119,0.0,1.83520345604,0.69344277938,0.00407913024807,0.0,0.0,0.0129356936468,0.00331793148028,0,0.0,0.00331793148028,0.0129356936468,0.016253625127,1.66666038675e-07,8.38793337394e-07,0,0.0,8.38793337394e-07,1.66666038675e-07,1.00545937607e-06
