,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Gross_Total_Volume_Sw,Gross_Total_Volume_Sb,Gross_Total_Volume_Pl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,MerchantableVolumeAw,MerchantableVolumeSw,MerchantableVolumeSb,MerchantableVolumePl,MerchantableVolume_Con,MerchantableVolume_Dec,MerchantableVolume_Tot
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.43475996145,-32.8125308839,-110.0,-41.7887671332,0.044865891,-24.0,-110.0,-31.4899847126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.43475996145,-31.8125308839,-109.0,-40.7887671332,1.044865891,-23.0,-109.0,-30.4899847126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.43475996145,-30.8125308839,-108.0,-39.7887671332,2.044865891,-22.0,-108.0,-29.4899847126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.43475996145,-29.8125308839,-107.0,-38.7887671332,3.044865891,-21.0,-107.0,-28.4899847126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43475996145,-28.8125308839,-106.0,-37.7887671332,4.044865891,-20.0,-106.0,-27.4899847126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.43475996145,-27.8125308839,-105.0,-36.7887671332,5.044865891,-19.0,-105.0,-26.4899847126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43475996145,-26.8125308839,-104.0,-35.7887671332,6.044865891,-18.0,-104.0,-25.4899847126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7,50.8133764962,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.56524003855,-25.8125308839,-103.0,-34.7887671332,7.044865891,-17.0,-103.0,-24.4899847126,1.43249547027,0.0,0.0,0.0,0.0987888631996,0.0,0.0,0.0,2.606562252e-05,0.0,0,0.0,0.0,2.606562252e-05,2.606562252e-05,2.21355959841e-10,0.0,0,0.0,0.0,2.21355959841e-10,2.21355959841e-10
8,50.8133758139,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.56524003855,-24.8125308839,-102.0,-33.7887671332,8.044865891,-16.0,-102.0,-23.4899847126,1.66768724227,0.0,0.0,0.0,0.188301506489,0.0,0.0,0.0,0.000272069853238,0.0,0,0.0,0.0,0.000272069853238,0.000272069853238,9.77910111243e-09,0.0,0,0.0,0.0,9.77910111243e-09,9.77910111243e-09
9,50.813373727,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.56524003855,-23.8125308839,-101.0,-32.7887671332,9.044865891,-15.0,-101.0,-22.4899847126,1.90301015008,0.0,0.0,0.0,0.304117499879,0.0,0.0,0.0,0.00162565709507,0.0,0,0.0,0.0,0.00162565709507,0.00162565709507,1.84080490145e-07,0.0,0,0.0,0.0,1.84080490145e-07,1.84080490145e-07
