,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Gross_Total_Volume_Sw,Gross_Total_Volume_Sb,Gross_Total_Volume_Pl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,MerchantableVolumeAw,MerchantableVolumeSw,MerchantableVolumeSb,MerchantableVolumePl,MerchantableVolume_Con,MerchantableVolume_Dec,MerchantableVolume_Tot
0,0.0,0.0,0.0,522.775958702,0.0,0.0,0.0,1.0,-148.0,-148.0,-148.0,-12.0725933017,-148.0,-148.0,-148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
1,0.0,0.0,0.0,522.760362662,0.0,0.0,0.0,1.0,-147.0,-147.0,-147.0,-11.0725933017,-147.0,-147.0,-147.0,1.0,0.0,0.0,0.0,0.00679804925839,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
2,0.0,0.0,0.0,522.737380651,0.0,0.0,0.0,1.0,-146.0,-146.0,-146.0,-10.0725933017,-146.0,-146.0,-146.0,2.0,0.0,0.0,0.0,0.0351723206448,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
3,0.0,0.0,0.0,522.707739683,0.0,0.0,0.0,1.0,-145.0,-145.0,-145.0,-9.0725933017,-145.0,-145.0,-145.0,3.0,0.0,0.0,0.0,0.089758413179,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
4,0.0,0.0,0.0,522.671903806,0.0,0.0,0.0,1.0,-144.0,-144.0,-144.0,-8.0725933017,-144.0,-144.0,-144.0,4.0,0.0,0.0,0.0,0.167420505767,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
5,0.0,0.0,0.0,522.630209106,0.0,0.0,0.0,1.0,-143.0,-143.0,-143.0,-7.0725933017,-143.0,-143.0,-143.0,5.0,0.0,0.0,0.0,0.264442290517,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
6,0.0,0.0,0.0,522.58291658,0.0,0.0,0.0,1.0,-142.0,-142.0,-142.0,-6.0725933017,-142.0,-142.0,-142.0,6.0,0.0,0.0,0.0,0.377715065124,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
7,0.0,0.0,0.0,522.530238212,0.0,0.0,0.0,1.0,-141.0,-141.0,-141.0,-5.0725933017,-141.0,-141.0,-141.0,7.0,0.0,0.0,0.0,0.504747859277,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
8,0.0,0.0,0.0,522.472351694,0.0,0.0,0.0,1.0,-140.0,-140.0,-140.0,-4.0725933017,-140.0,-140.0,-140.0,8.0,0.0,0.0,0.0,0.643534976176,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
9,0.0,0.0,0.0,522.409409503,0.0,0.0,0.0,1.0,-139.0,-139.0,-139.0,-3.0725933017,-139.0,-139.0,-139.0,9.0,0.0,0.0,0.0,0.792437983246,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
10,0.0,0.0,0.0,522.341544875,0.0,0.0,0.0,1.0,-138.0,-138.0,-138.0,-2.0725933017,-138.0,-138.0,-138.0,10.0,0.0,0.0,0.0,0.95009782179,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
11,0.0,0.0,0.0,522.268875933,0.0,0.0,0.0,1.0,-137.0,-137.0,-137.0,-1.0725933017,-137.0,-137.0,-137.0,11.0,0.0,0.0,0.0,1.11537129778,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
12,0.0,0.0,0.0,522.191508651,0.0,0.0,0.0,1.0,-136.0,-136.0,-136.0,-0.0725933017,-136.0,-136.0,-136.0,12.0,0.0,0.0,0.0,1.28728497299,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
13,0.0,0.0,0.0,522.109539046,0.0,0.0,0.0,1.0,-135.0,-135.0,-135.0,0.9274066983,-135.0,-135.0,-135.0,13.0,0.0,0.0,0.0,1.46500118686,0.0,0.00140196061912,0.0,0.0,0,0.000932944978315,0,0,0.000932944978315,0,0.000932944978315,0,1.66350377302e-08,0,0,1.66350377302e-08,0,1.66350377302e-08
14,0.0,0.0,0.0,522.023054851,0.0,0.0,0.0,1.0,-134.0,-134.0,-134.0,1.9274066983,-134.0,-134.0,-134.0,14.0,0.0,0.0,0.0,1.6477925756,0.0,0.00336970879691,0.0,0.0,0,0.00247665758969,0,0,0.00247665758969,0,0.00247665758969,0,1.1969417636e-07,0,0,1.1969417636e-07,0,1.1969417636e-07
15,0.0,0.0,0.0,521.932136806,0.0,0.0,0.0,1.0,-133.0,-133.0,-133.0,2.9274066983,-133.0,-133.0,-133.0,15.0,0.0,0.0,0.0,1.83502262694,0.0,0.0083713704713,0.0,0.0,0,0.00672636877335,0,0,0.00672636877335,0,0.00672636877335,0,8.91699888362e-07,0,0,8.91699888362e-07,0,8.91699888362e-07
16,0.0,0.0,0.0,521.836859682,0.0,0.0,0.0,1.0,-132.0,-132.0,-132.0,3.9274066983,-132.0,-132.0,-132.0,16.0,0.0,0.0,0.0,2.0261305944,0.0,0.0179963657414,0.0,0.0,0,0.0157157496308,0,0,0.0157157496308,0,0.0157157496308,0,4.9421439312e-06,0,0,4.9421439312e-06,0,4.9421439312e-06
17,0.0,0.0,0.0,521.737293108,0.0,0.0,0.0,1.0,-131.0,-131.0,-131.0,4.9274066983,-131.0,-131.0,-131.0,17.0,0.0,0.0,0.0,2.2206196145,0.0,0.033850427986,0.0,0.0,0,0.0319693943382,0,0,0.0319693943382,0,0.0319693943382,0,2.08708170202e-05,0,0,2.08708170202e-05,0,2.08708170202e-05
18,0.0,0.0,0.0,521.633502236,0.0,0.0,0.0,1.0,-130.0,-130.0,-130.0,5.9274066983,-130.0,-130.0,-130.0,18.0,0.0,0.0,0.0,2.41804721617,0.0,0.0574915602199,0.0,0.0,0,0.0584532467861,0,0,0.0584532467861,0,0.0584532467861,0,7.14314740731e-05,0,0,7.14314740731e-05,0,7.14314740731e-05
19,0.0,0.0,0.0,521.525548296,0.0,0.0,0.0,1.0,-129.0,-129.0,-129.0,6.9274066983,-129.0,-129.0,-129.0,19.0,0.0,0.0,0.0,2.61801764445,0.0,0.0903911623713,0.0,0.0,0,0.0985190100393,0,0,0.0985190100393,0,0.0985190100393,0,0.000208068392062,0,0,0.000208068392062,0,0.000208068392062
20,0.0,0.0,0.0,521.413489056,0.0,0.0,0.0,1.0,-128.0,-128.0,-128.0,7.9274066983,-128.0,-128.0,-128.0,20.0,0.0,0.0,0.0,2.82017558007,0.0,0.133911275377,0.0,0.0,0,0.155846353202,0,0,0.155846353202,0,0.155846353202,0,0.000534163597094,0,0,0.000534163597094,0,0.000534163597094
21,0.0,0.0,0.0,521.297379211,0.0,0.0,0.0,1.0,-127.0,-127.0,-127.0,8.9274066983,-127.0,-127.0,-127.0,21.0,0.0,0.0,0.0,3.0242009472,0.0,0.189291940005,0.0,0.0,0,0.234384639698,0,0,0.234384639698,0,0.234384639698,0,0.00123922939041,0,0,0.00123922939041,0,0.00123922939041
22,0.0,0.0,0.0,521.17727071,0.0,0.0,0.0,1.0,-126.0,-126.0,-126.0,9.9274066983,-126.0,-126.0,-126.0,22.0,0.0,0.0,0.0,3.22980457978,0.0,0.257644527175,0.0,0.0,0,0.338294734297,0,0,0.338294734297,0,0.338294734297,0,0.00264583530903,0,0,0.00264583530903,0,0.00264583530903
23,0.0,0.0,0.0,521.053213037,0.0,0.0,0.0,1.0,-125.0,-125.0,-125.0,10.9274066983,-125.0,-125.0,-125.0,23.0,0.0,0.0,0.0,3.43672457308,0.0,0.339948293656,0.0,0.0,0,0.471890856388,0,0,0.471890856388,0,0.471890856388,0,0.00527021228112,0,0,0.00527021228112,0,0.00527021228112
24,0.0,0.0,0.0,520.925253454,0.0,0.0,0.0,1.0,-124.0,-124.0,-124.0,11.9274066983,-124.0,-124.0,-124.0,24.0,0.0,0.0,0.0,3.64472318759,0.0,0.437048547189,0.0,0.0,0,0.639582363886,0,0,0.639582363886,0,0.639582363886,0,0.00989619975689,0,0,0.00989619975689,0,0.00989619975689
25,0.0,0.0,0.0,520.793437213,0.0,0.0,0.0,1.0,-123.0,-123.0,-123.0,12.9274066983,-123.0,-123.0,-123.0,25.0,0.0,0.0,0.0,3.85358420255,0.0,0.549655676825,0.0,0.0,0,0.845815622015,0,0,0.845815622015,0,0.845815622015,0,0.0176605215553,0,0,0.0176605215553,0,0.0176605215553
26,0.0,0.0,0.0,520.657807735,0.0,0.0,0.0,1.0,-122.0,-122.0,-122.0,13.9274066983,-122.0,-122.0,-122.0,26.0,0.0,0.0,0.0,4.06311063874,0.0,0.67834489167,0.0,0.0,0,1.09501651911,0,0,1.09501651911,0,1.09501651911,0,0.030145404059,0,0,0.030145404059,0,0.030145404059
27,0.0,0.0,0.0,520.518406775,0.0,0.0,0.0,1.0,-121.0,-121.0,-121.0,14.9274066983,-121.0,-121.0,-121.0,27.0,0.0,0.0,0.0,4.27312278687,0.0,0.823556822331,0.0,0.0,0,1.39153454549,0,0,1.39153454549,0,1.39153454549,0,0.0494724929242,0,0,0.0494724929242,0,0.0494724929242
28,0.0,0.0,0.0,520.37527456,0.0,0.0,0.0,1.0,-120.0,-120.0,-120.0,15.9274066983,-120.0,-120.0,-120.0,28.0,0.0,0.0,0.0,4.48345649102,0.0,0.985599228151,0.0,0.0,0,1.73958953902,0,0,1.73958953902,0,1.73958953902,0,0.0783901745903,0,0,0.0783901745903,0,0.0783901745903
29,0.0,0.0,0.0,520.228449917,0.0,0.0,0.0,1.0,-119.0,-119.0,-119.0,16.9274066983,-119.0,-119.0,-119.0,29.0,0.0,0.0,0.0,4.6939616463,0.0,1.16465000027,0.0,0.0,0,2.14322219871,0,0,2.14322219871,0,2.14322219871,0,0.120345111614,0,0,0.120345111614,0,0.120345111614
30,0.0,0.0,0.0,520.077970382,0.0,0.0,0.0,1.0,-118.0,-118.0,-118.0,17.9274066983,-118.0,-118.0,-118.0,30.0,0.0,0.0,0.0,4.90450087768,0.0,1.36076153342,0.0,0.0,0,2.6062493147,0,0,2.6062493147,0,2.6062493147,0,0.179528396464,0,0,0.179528396464,0,0.179528396464
31,0.0,0.0,0.0,519.9238723,0.0,0.0,0.0,1.0,-117.0,-117.0,-117.0,18.9274066983,-117.0,-117.0,-117.0,31.0,0.0,0.0,0.0,5.11494837299,0.0,1.573866416,0.0,0.0,0,3.13222442223,0,0,3.13222442223,0,3.13222442223,0,0.260887479771,0,0,0.260887479771,0,0.260887479771
32,0.0,0.0,0.0,519.766190917,0.0,0.0,0.0,1.0,-116.0,-116.0,-116.0,19.9274066983,-116.0,-116.0,-116.0,32.0,0.0,0.0,0.0,5.3251888478,0.0,1.80378428989,0.0,0.0,0,3.7244043191,0,0,3.7244043191,0,3.7244043191,0,0.370097047309,0,0,0.370097047309,0,0.370097047309
33,0.0,0.0,0.0,519.604960454,0.0,0.0,0.0,1.0,-115.0,-115.0,-115.0,20.9274066983,-115.0,-115.0,-115.0,33.0,0.0,0.0,0.0,5.53511662388,0.0,2.05022966994,0.0,0.0,0,4.38572163307,0,0,4.38572163307,0,4.38572163307,0,0.513485207518,0,0,0.513485207518,0,0.513485207518
34,0.0,0.0,0.0,519.440214186,0.0,0.0,0.0,1.0,-114.0,-114.0,-114.0,21.9274066983,-114.0,-114.0,-114.0,34.0,0.0,0.0,0.0,5.74463480576,0.0,2.31282048607,0.0,0.0,0,5.11876341046,0,0,5.11876341046,0,5.11876341046,0,0.697915383052,0,0,0.697915383052,0,0.697915383052
35,0.0,0.0,0.0,519.271984501,0.0,0.0,0.0,1.0,-113.0,-113.0,-113.0,22.9274066983,-113.0,-113.0,-113.0,35.0,0.0,0.0,0.0,5.95365454258,0.0,2.59108710991,0.0,0.0,0,5.92575552882,0,0,5.92575552882,0,5.92575552882,0,0.930628656679,0,0,0.930628656679,0,0.930628656679
36,0.0,0.0,0.0,519.100302965,0.0,0.0,0.0,1.0,-112.0,-112.0,-112.0,23.9274066983,-112.0,-112.0,-112.0,36.0,0.0,0.0,0.0,6.16209436441,0.0,2.88448164489,0.0,0.0,0,6.80855261302,0,0,6.80855261302,0,6.80855261302,0,1.21905537786,0,0,1.21905537786,0,1.21905537786
37,0.0,0.0,0.0,518.925200369,0.0,0.0,0.0,1.0,-111.0,-111.0,-111.0,24.9274066983,-111.0,-111.0,-111.0,37.0,0.0,0.0,0.0,6.36987958366,0.0,3.19238728516,0.0,0.0,0,7.76863305037,0,0,7.76863305037,0,7.76863305037,0,1.57060798122,0,0,1.57060798122,0,1.57060798122
38,0.0,0.0,0.0,518.746706787,0.0,0.0,0.0,1.0,-110.0,-110.0,-110.0,25.9274066983,-110.0,-110.0,-110.0,38.0,0.0,0.0,0.0,6.57694175404,0.0,3.51412757868,0.0,0.0,0,8.80709864847,0,0,8.80709864847,0,8.80709864847,0,1.99246873497,0,0,1.99246873497,0,1.99246873497
39,0.0,0.0,0.0,518.564851611,0.0,0.0,0.0,1.0,-109.0,-109.0,-109.0,26.9274066983,-109.0,-109.0,-109.0,39.0,0.0,0.0,0.0,6.78321818005,0.0,3.84897546094,0.0,0.0,0,9.92467845277,0,0,9.92467845277,0,9.92467845277,0,2.49138629894,0,0,2.49138629894,0,2.49138629894
