,BA_Aw,BA_Sb,BA_Sw,BA_Pl
63,1.09503883474,0.0,0.0,20.0447800569
64,1.05727136772,0.0,0.0,20.2008809077
65,1.01889034867,0.0,0.0,20.3521059485
66,0.979904519497,0.0,0.0,20.498494561
67,0.94032300579,0.0,0.0,20.6400972518
68,0.900155387038,0.0,0.0,20.7769741768
69,0.859411766165,0.0,0.0,20.9091938121
70,0.818102839702,0.0,0.0,21.0368317548
71,0.776239969912,0.0,0.0,21.1599696458
72,0.733835260327,0.0,0.0,21.2786942003
73,0.69090163626,0.0,0.0,21.3930963371
74,0.647452932036,0.0,0.0,21.5032703989
75,0.603503986898,0.0,0.0,21.6093134524
76,0.559070751813,0.0,0.0,21.7113246633
77,0.51417040976,0.0,0.0,21.8094047382
78,0.468821512496,0.0,0.0,21.9036554266
79,0.423044137359,0.0,0.0,21.9941790782
80,0.376860068315,0.0,0.0,22.0810782502
81,0.330293006319,0.0,0.0,22.1644553592
82,0.283368815104,0.0,0.0,22.2444123741
83,0.236115809828,0.0,0.0,22.3210505463
84,0.188565097675,0.0,0.0,22.3944701726
85,0.140750981558,0.0,0.0,22.4647703891
86,0.0927114407011,0.0,0.0,22.5320489915
87,0.0444887051343,0.0,0.0,22.596402281
88,0.0,0.0,0.0,22.6579249316
89,0.0,0.0,0.0,22.7167098783
90,0.0,0.0,0.0,22.7728482225
91,0.0,0.0,0.0,22.8264291547
92,0.0,0.0,0.0,22.8775398907
93,0.0,0.0,0.0,22.9262656222
94,0.0,0.0,0.0,22.972689478
95,0.0,0.0,0.0,23.016892497
96,0.0,0.0,0.0,23.0589536094
97,0.0,0.0,0.0,23.0989496276
98,0.0,0.0,0.0,23.1369552434
99,0.0,0.0,0.0,23.1730430331
100,0.0,0.0,0.0,23.2072834674
101,0.0,0.0,0.0,23.2397449274
102,0.0,0.0,0.0,23.2704937246
103,0.0,0.0,0.0,23.2995941252
104,0.0,0.0,0.0,23.3271083781
105,0.0,0.0,0.0,23.3530967452
106,0.0,0.0,0.0,23.3776175354
107,0.0,0.0,0.0,23.4007271398
108,0.0,0.0,0.0,23.4224800692
109,0.0,0.0,0.0,23.4429289934
110,0.0,0.0,0.0,23.4621247815
111,0.0,0.0,0.0,23.480116543
112,0.0,0.0,0.0,23.4969516701
113,0.0,0.0,0.0,23.5126758803
114,0.0,0.0,0.0,23.5273332596
115,0.0,0.0,0.0,23.5409663057
116,0.0,0.0,0.0,23.5536159712
117,0.0,0.0,0.0,23.5653217073
118,0.0,0.0,0.0,23.5761215066
119,0.0,0.0,0.0,23.5860519458
120,0.0,0.0,0.0,23.5951482284
121,0.0,0.0,0.0,23.6034442266
122,0.0,0.0,0.0,23.6109725225
123,0.0,0.0,0.0,23.6177644491
124,0.0,0.0,0.0,23.6238501304
125,0.0,0.0,0.0,23.6292585208
126,0.0,0.0,0.0,23.6340174438
127,0.0,0.0,0.0,23.6381536298
128,0.0,0.0,0.0,23.6416927536
129,0.0,0.0,0.0,23.6446594701
130,0.0,0.0,0.0,23.6470774502
131,0.0,0.0,0.0,23.6489694152
132,0.0,0.0,0.0,23.6503571704
133,0.0,0.0,0.0,23.6512616382
134,0.0,0.0,0.0,23.6517028895
135,0.0,0.0,0.0,23.6517001755
136,0.0,0.0,0.0,23.6512719574
137,0.0,0.0,0.0,23.6504359357
138,0.0,0.0,0.0,23.649209079
139,0.0,0.0,0.0,23.6476076513
140,0.0,0.0,0.0,23.6456472389
141,0.0,0.0,0.0,23.6433427761
142,0.0,0.0,0.0,23.6407085707
143,0.0,0.0,0.0,23.6377583279
144,0.0,0.0,0.0,23.634505174
