,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Gross_Total_Volume_Sw,Gross_Total_Volume_Sb,Gross_Total_Volume_Pl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,MerchantableVolumeAw,MerchantableVolumeSw,MerchantableVolumeSb,MerchantableVolumePl,MerchantableVolume_Con,MerchantableVolume_Dec,MerchantableVolume_Tot
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.43365626333,-120.0,-120.0,-42.1232370261,0.0,-120.0,-120.0,-32.664502316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.43365626333,-119.0,-119.0,-41.1232370261,1.0,-119.0,-119.0,-31.664502316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.43365626333,-118.0,-118.0,-40.1232370261,2.0,-118.0,-118.0,-30.664502316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.43365626333,-117.0,-117.0,-39.1232370261,3.0,-117.0,-117.0,-29.664502316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.43365626333,-116.0,-116.0,-38.1232370261,4.0,-116.0,-116.0,-28.664502316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43365626333,-115.0,-115.0,-37.1232370261,5.0,-115.0,-115.0,-27.664502316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
6,115.284384013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.56634373667,-114.0,-114.0,-36.1232370261,6.0,-114.0,-114.0,-26.664502316,1.46056893849,0.0,0.0,0.0,0.0968844231118,0.0,0.0,0.0,3.21483998752e-05,0.0,0,0,0.0,3.21483998752e-05,3.21483998752e-05,9.88412323205e-11,0.0,0,0,0.0,9.88412323205e-11,9.88412323205e-11
7,115.284105616,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.56634373667,-113.0,-113.0,-35.1232370261,7.0,-113.0,-113.0,-25.664502316,1.74585015128,0.0,0.0,0.0,0.17221173523,0.0,0.0,0.0,0.000400617786811,0.0,0,0,0.0,0.000400617786811,0.000400617786811,5.28442063189e-09,0.0,0,0,0.0,5.28442063189e-09,5.28442063189e-09
8,115.283551679,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.56634373667,-112.0,-112.0,-34.1232370261,8.0,-112.0,-112.0,-24.664502316,2.03185510719,0.0,0.0,0.0,0.251739146608,0.0,0.0,0.0,0.00243624042829,0.0,0,0,0.0,0.00243624042829,0.00243624042829,9.61301620463e-08,0.0,0,0,0.0,9.61301620463e-08,9.61301620463e-08
9,115.282643396,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.56634373667,-111.0,-111.0,-33.1232370261,9.0,-111.0,-111.0,-23.664502316,2.31730136332,0.0,0.0,0.0,0.347631151471,0.0,0.0,0.0,0.00969093985275,0.0,0,0,0.0,0.00969093985275,0.00969093985275,9.80177623143e-07,0.0,0,0,0.0,9.80177623143e-07,9.80177623143e-07
10,115.281307249,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.56634373667,-110.0,-110.0,-32.1232370261,10.0,-110.0,-110.0,-22.664502316,2.60129063349,0.0,0.0,0.0,0.466241594512,0.0,0.0,0.0,0.0289449826484,0.0,0,0,0.0,0.0289449826484,0.0289449826484,6.78413997391e-06,0.0,0,0,0.0,6.78413997391e-06,6.78413997391e-06
