,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Gross_Total_Volume_Sw,Gross_Total_Volume_Sb,Gross_Total_Volume_Pl,MerchantableVolumeAw,MerchantableVolumeSw,MerchantableVolumeSb,MerchantableVolumePl
10,0.0,912.634646134,0.0,0.0,0.0,1.0,0.0,0.0,-23.0,-3.482537311,-23.0,-23.0,-23.0,10.0,-23.0,-23.0,0.0,0.81063796951,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0
11,0.0,912.387796652,0.0,0.0,0.0,1.0,0.0,0.0,-22.0,-2.482537311,-22.0,-22.0,-22.0,11.0,-22.0,-22.0,0.0,0.945025247062,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0
12,0.0,912.104874287,0.0,0.0,0.0,1.0,0.0,0.0,-21.0,-1.482537311,-21.0,-21.0,-21.0,12.0,-21.0,-21.0,0.0,1.08469374675,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0
13,0.0,911.78403361,0.0,0.0,0.0,1.0,0.0,0.0,-20.0,-0.482537311,-20.0,-20.0,-20.0,13.0,-20.0,-20.0,0.0,1.22894336556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0.0
14,0.0,911.423495524,0.0,0.0,0.0,1.0,0.0,0.0,-19.0,0.517462689,-19.0,-19.0,-19.0,14.0,-19.0,-19.0,0.0,1.37714827157,0.0,0.0,0.0,0.0,0.0,0.123921072666,0,0,0,0.0281624509548,0,0,0,5.50531442916e-08
15,0.0,911.021543626,0.0,0.0,0.0,1.0,0.0,0.0,-18.0,1.517462689,-18.0,-18.0,-18.0,15.0,-18.0,-18.0,0.0,1.52874711279,0.0,0.0,0.0,0.0,0.0,0.436555792176,0,0,0,0.125984425285,0,0,0,1.01201428783e-05
16,0.0,910.576521371,0.0,0.0,0.0,1.0,0.0,0.0,-17.0,2.517462689,-17.0,-17.0,-17.0,16.0,-17.0,-17.0,0.0,1.68323497781,0.0,0.0,0.0,0.0,0.0,0.927025511329,0,0,0,0.331392208757,0,0,0,0.000247218535643
17,0.0,910.086829861,0.0,0.0,0.0,1.0,0.0,0.0,-16.0,3.517462689,-16.0,-16.0,-16.0,17.0,-16.0,-16.0,0.0,1.84015670966,0.0,0.0,0.0,0.0,0.0,1.55534523748,0,0,0,0.672374206918,0,0,0,0.00232588676789
18,0.0,909.550926134,0.0,0.0,0.0,1.0,0.0,0.0,-15.0,4.517462689,-15.0,-15.0,-15.0,18.0,-15.0,-15.0,0.0,1.99910127973,0.0,0.0,0.0,0.0,0.0,2.28256192824,0,0,0,1.16791346904,0,0,0,0.0125758552091
19,0.0,908.967321861,0.0,0.0,0.0,1.0,0.0,0.0,-14.0,5.517462689,-14.0,-14.0,-14.0,19.0,-14.0,-14.0,0.0,2.15969700292,0.0,0.0,0.0,0.0,0.0,3.0785167543,0,0,0,1.82983756285,0,0,0,0.0474353912186
20,0.0,908.334582373,0.0,0.0,0.0,1.0,0.0,0.0,-13.0,6.517462689,-13.0,-13.0,-13.0,20.0,-13.0,-13.0,0.0,2.32160742948,0.0,0.0,0.0,0.0,0.0,3.92117960561,0,0,0,2.66427157877,0,0,0,0.138788735724
21,0.0,907.651325961,0.0,0.0,0.0,1.0,0.0,0.0,-12.0,7.517462689,-12.0,-12.0,-12.0,21.0,-12.0,-12.0,0.0,2.48452778748,0.0,0.0,0.0,0.0,0.0,4.79448530048,0,0,0,3.6728023294,0,0,0,0.335551725222
22,0.0,906.916223401,0.0,0.0,0.0,1.0,0.0,0.0,-11.0,8.517462689,-11.0,-11.0,-11.0,22.0,-11.0,-11.0,0.0,2.64818187857,0.0,0.0,0.0,0.0,0.0,5.68653692235,0,0,0,4.85349128969,0,0,0,0.698301218103
23,0.0,906.12799766,0.0,0.0,0.0,1.0,0.0,0.0,-10.0,9.517462689,-10.0,-10.0,-10.0,23.0,-10.0,-10.0,0.0,2.81231935104,0.0,0.0,0.0,0.0,0.0,6.58836118606,0,0,0,6.2017512447,0,0,0,1.28718532959
24,0.0,905.285423759,0.0,0.0,0.0,1.0,0.0,0.0,-9.0,10.517462689,-9.0,-9.0,-9.0,24.0,-9.0,-9.0,0.0,2.97671328988,0.0,0.0,0.0,0.0,0.0,7.4930771288,0,0,0,7.71107709607,0,0,0,2.1479415849
25,0.0,904.387328761,0.0,0.0,0.0,1.0,0.0,0.0,-8.0,11.517462689,-8.0,-8.0,-8.0,25.0,-8.0,-8.0,0.0,3.14115807567,0.0,0.0,0.0,0.0,0.0,8.3953375,0,0,0,9.37363287746,0,0,0,3.30257936554
26,0.0,903.432591861,0.0,0.0,0.0,1.0,0.0,0.0,-7.0,12.517462689,-7.0,-7.0,-7.0,26.0,-7.0,-7.0,0.0,3.30546747355,0.0,0.0,0.0,0.0,0.0,9.2909457292,0,0,0,11.180709553,0,0,0,4.74827825143
27,0.0,902.420144554,0.0,0.0,0.0,1.0,0.0,0.0,-6.0,13.517462689,-6.0,-6.0,-6.0,27.0,-6.0,-6.0,0.0,3.46947292039,0.0,0.0,0.0,0.0,0.0,10.1765868337,0,0,0,13.1230741939,0,0,0,6.4631208001
28,0.0,901.348970873,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,14.517462689,-5.0,-5.0,-5.0,28.0,-5.0,-5.0,0.0,3.63302198411,0.0,0.0,0.0,0.0,0.0,11.0496337114,0,0,0,15.1912318706,0,0,0,8.41452177141
29,0.0,900.218107679,0.0,0.0,0.0,1.0,0.0,0.0,-4.0,15.517462689,-4.0,-4.0,-4.0,29.0,-4.0,-4.0,0.0,3.79597697335,0.0,0.0,0.0,0.0,0.0,11.9080044725,0,0,0,17.3756194823,0,0,0,10.5667187123
30,0.0,899.026644982,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,16.517462689,-3.0,-3.0,-3.0,30.0,-3.0,-3.0,0.0,3.95821367942,0.0,0.0,0.0,0.0,0.0,12.7500551446,0,0,0,19.6667475577,0,0,0,12.8857008534
31,0.0,897.773726291,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,17.517462689,-2.0,-2.0,-2.0,31.0,-2.0,-2.0,0.0,4.119620235,0.0,0.0,0.0,0.0,0.0,13.574497456,0,0,0,22.0553027823,0,0,0,15.3416188342
32,0.0,896.458548978,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,18.517462689,-1.0,-1.0,-1.0,32.0,-1.0,-1.0,0.0,4.28009607651,0.0,0.0,0.0,0.0,0.0,14.3803347715,0,0,0,24.532221105,0,0,0,17.9094369046
33,0.0,895.080364643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.517462689,0.0,0.0,0.0,33.0,0.0,0.0,0.0,4.43955099903,0.0,0.0,0.0,0.0,0.0,14.5449303427,0,0,0,25.9907803408,0,0,0,19.1846253698
34,0.0,893.638479484,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.517462689,1.0,1.0,1.0,34.0,1.0,1.0,0.0,4.59790429397,0.0,0.0,0.0,0.0,0.0,14.7777187731,0,0,0,27.5854248174,0,0,0,20.642525911
35,0.0,892.132254644,0.0,0.0,0.0,1.0,0.0,0.0,2.0,21.517462689,2.0,2.0,2.0,35.0,2.0,2.0,0.0,4.75508396109,0.0,0.0,0.0,0.0,0.0,15.0089201367,0,0,0,29.1972659485,0,0,0,22.1313776436
36,0.0,890.561106553,0.0,0.0,0.0,1.0,0.0,0.0,3.0,22.517462689,3.0,3.0,3.0,36.0,3.0,3.0,0.0,4.9110259875,0.0,0.0,0.0,0.0,0.0,15.237916113,0,0,0,30.8239119956,0,0,0,23.6476118314
37,0.0,888.924507229,0.0,0.0,0.0,1.0,0.0,0.0,4.0,23.517462689,4.0,4.0,4.0,37.0,4.0,4.0,0.0,5.06567368726,0.0,0.0,0.0,0.0,0.0,15.4641685956,0,0,0,32.4630214363,0,0,0,25.187765683
38,0.0,887.221984563,0.0,0.0,0.0,1.0,0.0,0.0,5.0,24.517462689,5.0,5.0,5.0,38.0,5.0,5.0,0.0,5.21897709579,0.0,0.0,0.0,0.0,0.0,15.6872124358,0,0,0,34.1123136449,0,0,0,26.7485049774
39,0.0,885.453122559,0.0,0.0,0.0,1.0,0.0,0.0,6.0,25.517462689,6.0,6.0,6.0,39.0,6.0,6.0,0.0,5.37089241404,0.0,0.0,0.0,0.0,0.0,15.9066486097,0,0,0,35.7695781139,0,0,0,28.3266403846
40,0.0,883.617561534,0.0,0.0,0.0,1.0,0.0,0.0,7.0,26.517462689,7.0,7.0,7.0,40.0,7.0,7.0,0.0,5.52138149805,0.0,0.0,0.0,0.0,0.0,16.1221378408,0,0,0,37.4326821655,0,0,0,29.9191384787
41,0.0,881.714998272,0.0,0.0,0.0,1.0,0.0,0.0,8.0,27.517462689,8.0,8.0,8.0,41.0,8.0,8.0,0.0,5.67041138967,0.0,0.0,0.0,0.0,0.0,16.3333946896,0,0,0,39.099577185,0,0,0,31.523128385
42,0.0,879.745186135,0.0,0.0,0.0,1.0,0.0,0.0,9.0,28.517462689,9.0,9.0,9.0,42.0,9.0,9.0,0.0,5.81795388508,0.0,0.0,0.0,0.0,0.0,16.5401821059,0,0,0,40.7683034593,0,0,0,33.1359049056
43,0.0,877.707935106,0.0,0.0,0.0,1.0,0.0,0.0,10.0,29.517462689,10.0,10.0,10.0,43.0,10.0,10.0,0.0,5.96398513763,0.0,0.0,0.0,0.0,0.0,16.7423064288,0,0,0,42.436993732,0,0,0,34.7549288631
44,0.0,875.60311179,0.0,0.0,0.0,1.0,0.0,0.0,11.0,30.517462689,11.0,11.0,11.0,44.0,11.0,11.0,0.0,6.10848529234,0.0,0.0,0.0,0.0,0.0,16.9396128173,0,0,0,44.1038756014,0,0,0,36.3778252886
45,0.0,873.43063935,0.0,0.0,0.0,1.0,0.0,0.0,12.0,31.517462689,12.0,12.0,12.0,45.0,12.0,12.0,0.0,6.25143814919,0.0,0.0,0.0,0.0,0.0,17.1319810828,0,0,0,45.7672728927,0,0,0,38.0023799781
46,0.0,871.190497376,0.0,0.0,0.0,1.0,0.0,0.0,13.0,32.517462689,13.0,13.0,13.0,46.0,13.0,13.0,0.0,6.39283085293,0.0,0.0,0.0,0.0,0.0,17.3193219006,0,0,0,47.425606132,0,0,0,39.6265348457
47,0.0,868.882721698,0.0,0.0,0.0,1.0,0.0,0.0,14.0,33.517462689,14.0,14.0,14.0,47.0,14.0,14.0,0.0,6.53265360726,0.0,0.0,0.0,0.0,0.0,17.5015733718,0,0,0,49.0773922443,0,0,0,41.2483824181
48,0.0,866.507404126,0.0,0.0,0.0,1.0,0.0,0.0,15.0,34.517462689,15.0,15.0,15.0,48.0,15.0,15.0,0.0,6.67089941133,0.0,0.0,0.0,0.0,0.0,17.6786979082,0,0,0,50.7212435886,0,0,0,42.8661597469
49,0.0,864.06469213,0.0,0.0,0.0,1.0,0.0,0.0,16.0,35.517462689,16.0,16.0,16.0,49.0,16.0,16.0,0.0,6.80756381683,0.0,0.0,0.0,0.0,0.0,17.8506794139,0,0,0,52.3558664354,0,0,0,44.4782419531
50,0.0,861.554788442,0.0,0.0,0.0,1.0,0.0,0.0,17.0,36.517462689,17.0,17.0,17.0,50.0,17.0,17.0,0.0,6.94264470394,0.0,0.0,0.0,0.0,0.0,18.0175207396,0,0,0,53.9800589788,0,0,0,46.0831355746
51,0.0,858.977950596,0.0,0.0,0.0,1.0,0.0,0.0,18.0,37.517462689,18.0,18.0,18.0,51.0,18.0,18.0,0.0,7.07614207481,0.0,0.0,0.0,0.0,0.0,18.1792413848,0,0,0,55.5927089681,0,0,0,47.6794718422
52,0.0,856.334490394,0.0,0.0,0.0,1.0,0.0,0.0,19.0,38.517462689,19.0,19.0,19.0,52.0,19.0,19.0,0.0,7.208057863,0.0,0.0,0.0,0.0,0.0,18.3358754254,0,0,0,57.1927910332,0,0,0,49.2659999839
53,0.0,853.624773303,0.0,0.0,0.0,1.0,0.0,0.0,20.0,39.517462689,20.0,20.0,20.0,53.0,20.0,20.0,0.0,7.33839575775,0.0,0.0,0.0,0.0,0.0,18.4874696476,0,0,0,58.779363769,0,0,0,50.8415806292
54,0.0,850.849217785,0.0,0.0,0.0,1.0,0.0,0.0,21.0,40.517462689,21.0,21.0,21.0,54.0,21.0,21.0,0.0,7.4671610419,0.0,0.0,0.0,0.0,0.0,18.6340818677,0,0,0,60.3515666368,0,0,0,52.4051793658
55,0.0,848.008294548,0.0,0.0,0.0,1.0,0.0,0.0,22.0,41.517462689,22.0,22.0,22.0,55.0,22.0,22.0,0.0,7.59436044239,0.0,0.0,0.0,0.0,0.0,18.7757794218,0,0,0,61.9086167317,0,0,0,53.9558604884
56,0.0,845.102525738,0.0,0.0,0.0,1.0,0.0,0.0,23.0,42.517462689,23.0,23.0,23.0,56.0,23.0,23.0,0.0,7.7200019924,0.0,0.0,0.0,0.0,0.0,18.9126378077,0,0,0,63.44980546,0,0,0,55.4927809626
57,0.0,842.132484057,0.0,0.0,0.0,1.0,0.0,0.0,24.0,43.517462689,24.0,24.0,24.0,57.0,24.0,24.0,0.0,7.8440949042,0.0,0.0,0.0,0.0,0.0,19.0447394664,0,0,0,64.9744951631,0,0,0,57.0151846238
58,0.0,839.098791816,0.0,0.0,0.0,1.0,0.0,0.0,25.0,44.517462689,25.0,25.0,25.0,58.0,25.0,25.0,0.0,7.96664945188,0.0,0.0,0.0,0.0,0.0,19.1721726889,0,0,0,66.4821157196,0,0,0,58.5223966193
59,0.0,836.002119922,0.0,0.0,0.0,1.0,0.0,0.0,26.0,45.517462689,26.0,26.0,26.0,59.0,26.0,26.0,0.0,8.08767686331,0.0,0.0,0.0,0.0,0.0,19.2950306364,0,0,0,67.9721611528,0,0,0,60.0138180993
60,0.0,832.843186799,0.0,0.0,0.0,1.0,0.0,0.0,27.0,46.517462689,27.0,27.0,27.0,60.0,27.0,27.0,0.0,8.20718922045,0.0,0.0,0.0,0.0,0.0,19.4134104634,0,0,0,69.4441862662,0,0,0,61.4889211565
61,0.0,829.622757254,0.0,0.0,0.0,1.0,0.0,0.0,28.0,47.517462689,28.0,28.0,28.0,61.0,28.0,28.0,0.0,8.32519936758,0.0,0.0,0.0,0.0,0.0,19.5274125336,0,0,0,70.8978033257,0,0,0,62.9472440144
62,0.0,826.341641272,0.0,0.0,0.0,1.0,0.0,0.0,29.0,48.517462689,29.0,29.0,29.0,62.0,29.0,29.0,0.0,8.44172082669,0.0,0.0,0.0,0.0,0.0,19.6371397194,0,0,0,72.3326788043,0,0,0,64.3883864582
63,0.0,823.000692764,0.0,0.0,0.0,1.0,0.0,0.0,30.0,49.517462689,30.0,30.0,30.0,63.0,30.0,30.0,0.0,8.55676771956,0.0,0.0,0.0,0.0,0.0,19.7426967777,0,0,0,73.748530202,0,0,0,65.8120055032
64,0.0,819.600808255,0.0,0.0,0.0,1.0,0.0,0.0,31.0,50.517462689,31.0,31.0,31.0,64.0,31.0,31.0,0.0,8.67035469602,0.0,0.0,0.0,0.0,0.0,19.8441897941,0,0,0,75.145122952,0,0,0,67.2178112952
65,0.0,816.142925522,0.0,0.0,0.0,1.0,0.0,0.0,32.0,51.517462689,32.0,32.0,32.0,65.0,32.0,32.0,0.0,8.78249686793,0.0,0.0,0.0,0.0,0.0,19.9417256886,0,0,0,76.5222674195,0,0,0,68.6055632335
66,0.0,812.628022178,0.0,0.0,0.0,1.0,0.0,0.0,33.0,52.517462689,33.0,33.0,33.0,66.0,33.0,33.0,0.0,8.89320974844,0.0,0.0,0.0,0.0,0.0,20.0354117777,0,0,0,77.8798160019,0,0,0,69.97506631
67,0.0,809.057114219,0.0,0.0,0.0,1.0,0.0,0.0,34.0,53.517462689,34.0,34.0,34.0,67.0,34.0,34.0,0.0,9.0025091961,0.0,0.0,0.0,0.0,0.0,20.1253553866,0,0,0,79.2176603324,0,0,0,71.3261676559
68,0.0,805.431254517,0.0,0.0,0.0,1.0,0.0,0.0,35.0,54.517462689,35.0,35.0,35.0,68.0,35.0,35.0,0.0,9.11041136356,0.0,0.0,0.0,0.0,0.0,20.2116635077,0,0,0,80.5357285926,0,0,0,72.6587532873
69,0.0,801.751531283,0.0,0.0,0.0,1.0,0.0,0.0,36.0,55.517462689,36.0,36.0,36.0,69.0,36.0,36.0,0.0,9.2169326504,0.0,0.0,0.0,0.0,0.0,20.2944424992,0,0,0,81.8339829344,0,0,0,73.9727450419
70,0.0,798.019066489,0.0,0.0,0.0,1.0,0.0,0.0,37.0,56.517462689,37.0,37.0,37.0,70.0,37.0,37.0,0.0,9.32208965981,0.0,0.0,0.0,0.0,0.0,20.3737978218,0,0,0,83.112417013,0,0,0,75.2680976976
71,0.0,794.235014254,0.0,0.0,0.0,1.0,0.0,0.0,38.0,57.517462689,38.0,38.0,38.0,71.0,38.0,38.0,0.0,9.42589915893,0.0,0.0,0.0,0.0,0.0,20.4498338087,0,0,0,84.3710536308,0,0,0,76.5447962667
72,0.0,790.400559212,0.0,0.0,0.0,1.0,0.0,0.0,39.0,58.517462689,39.0,39.0,39.0,72.0,39.0,39.0,0.0,9.5283780424,0.0,0.0,0.0,0.0,0.0,20.5226534653,0,0,0,85.6099424922,0,0,0,77.8028534546
73,0.0,786.516914841,0.0,0.0,0.0,1.0,0.0,0.0,40.0,59.517462689,40.0,40.0,40.0,73.0,40.0,40.0,0.0,9.62954329907,0.0,0.0,0.0,0.0,0.0,20.5923582971,0,0,0,86.8291580675,0,0,0,79.0423072789
74,0.0,782.58532178,0.0,0.0,0.0,1.0,0.0,0.0,41.0,60.517462689,41.0,41.0,41.0,74.0,41.0,41.0,0.0,9.72941198145,0.0,0.0,0.0,0.0,0.0,20.6590481615,0,0,0,88.0287975637,0,0,0,80.2632188378
75,0.0,778.607046123,0.0,0.0,0.0,1.0,0.0,0.0,42.0,61.517462689,42.0,42.0,42.0,75.0,42.0,42.0,0.0,9.82800117788,0.0,0.0,0.0,0.0,0.0,20.722821142,0,0,0,89.2089790014,0,0,0,81.4656702232
76,0.0,774.583377701,0.0,0.0,0.0,1.0,0.0,0.0,43.0,62.517462689,43.0,43.0,43.0,76.0,43.0,43.0,0.0,9.92532798703,0.0,0.0,0.0,0.0,0.0,20.7837734421,0,0,0,90.369839394,0,0,0,82.6497625687
77,0.0,770.515628352,0.0,0.0,0.0,1.0,0.0,0.0,44.0,63.517462689,44.0,44.0,44.0,77.0,44.0,44.0,0.0,10.0214094947,0.0,0.0,0.0,0.0,0.0,20.8419992975,0,0,0,91.5115330272,0,0,0,83.8156142285
78,0.0,766.405130187,0.0,0.0,0.0,1.0,0.0,0.0,45.0,64.517462689,45.0,45.0,45.0,78.0,45.0,45.0,0.0,10.1162627527,0.0,0.0,0.0,0.0,0.0,20.8975909041,0,0,0,92.6342298352,0,0,0,84.9633590773
79,0.0,762.253233846,0.0,0.0,0.0,1.0,0.0,0.0,46.0,65.517462689,46.0,46.0,46.0,79.0,46.0,46.0,0.0,10.2099047595,0.0,0.0,0.0,0.0,0.0,20.9506383607,0,0,0,93.7381138712,0,0,0,86.0931449277
80,0.0,758.061306762,0.0,0.0,0.0,1.0,0.0,0.0,47.0,66.517462689,47.0,47.0,47.0,80.0,47.0,47.0,0.0,10.3023524431,0.0,0.0,0.0,0.0,0.0,21.001229624,0,0,0,94.8233818673,0,0,0,87.2051320565
81,0.0,753.830731426,0.0,0.0,0.0,1.0,0.0,0.0,48.0,67.517462689,48.0,48.0,48.0,81.0,48.0,48.0,0.0,10.3936226449,0.0,0.0,0.0,0.0,0.0,21.0494504764,0,0,0,95.8902418831,0,0,0,88.2994918355
82,0.0,749.562903657,0.0,0.0,0.0,1.0,0.0,0.0,49.0,68.517462689,49.0,49.0,49.0,82.0,49.0,49.0,0.0,10.4837321054,0.0,0.0,0.0,0.0,0.0,21.0953845026,0,0,0,96.9389120367,0,0,0,89.3764054606
83,0.0,745.259230886,0.0,0.0,0.0,1.0,0.0,0.0,50.0,69.517462689,50.0,50.0,50.0,83.0,50.0,50.0,0.0,10.5726974517,0.0,0.0,0.0,0.0,0.0,21.1391130771,0,0,0,97.9696193165,0,0,0,90.4360627724
84,0.0,740.921130455,0.0,0.0,0.0,1.0,0.0,0.0,51.0,70.517462689,51.0,51.0,51.0,84.0,51.0,51.0,0.0,10.6605351854,0.0,0.0,0.0,0.0,0.0,21.1807153587,0,0,0,98.9825984698,0,0,0,91.478661166
85,0.0,736.550027929,0.0,0.0,0.0,1.0,0.0,0.0,52.0,71.517462689,52.0,52.0,52.0,85.0,52.0,52.0,0.0,10.7472616725,0.0,0.0,0.0,0.0,0.0,21.2202682925,0,0,0,99.9780909646,0,0,0,92.5044045811
86,0.0,732.147355432,0.0,0.0,0.0,1.0,0.0,0.0,53.0,72.517462689,53.0,53.0,53.0,86.0,53.0,53.0,0.0,10.8328931339,0.0,0.0,0.0,0.0,0.0,21.2578466193,0,0,0,100.956344021,0,0,0,93.5135025709
87,0.0,727.714550005,0.0,0.0,0.0,1.0,0.0,0.0,54.0,73.517462689,54.0,54.0,54.0,87.0,54.0,54.0,0.0,10.9174456376,0.0,0.0,0.0,0.0,0.0,21.2935228892,0,0,0,101.917609712,0,0,0,94.5061694429
88,0.0,723.253051994,0.0,0.0,0.0,1.0,0.0,0.0,55.0,74.517462689,55.0,55.0,55.0,88.0,55.0,55.0,0.0,11.0009350905,0.0,0.0,0.0,0.0,0.0,21.3273674817,0,0,0,102.86214412,0,0,0,95.4826234687
89,0.0,718.764303457,0.0,0.0,0.0,1.0,0.0,0.0,56.0,75.517462689,56.0,56.0,56.0,89.0,56.0,56.0,0.0,11.0833772328,0.0,0.0,0.0,0.0,0.0,21.3594486291,0,0,0,103.790206567,0,0,0,96.443086157
90,0.0,714.249746617,0.0,0.0,0.0,1.0,0.0,0.0,57.0,76.517462689,57.0,57.0,57.0,90.0,57.0,57.0,0.0,11.1647876317,0.0,0.0,0.0,0.0,0.0,21.3898324445,0,0,0,104.702058885,0,0,0,97.3877815872
91,0.0,709.710822337,0.0,0.0,0.0,1.0,0.0,0.0,58.0,77.517462689,58.0,58.0,58.0,91.0,58.0,58.0,0.0,11.2451816767,0.0,0.0,0.0,0.0,0.0,21.4185829528,0,0,0,105.597964758,0,0,0,98.3169357995
92,0.0,705.148968635,0.0,0.0,0.0,1.0,0.0,0.0,59.0,78.517462689,59.0,59.0,59.0,92.0,59.0,59.0,0.0,11.3245745755,0.0,0.0,0.0,0.0,0.0,21.4457621244,0,0,0,106.478189098,0,0,0,99.2307762364
93,0.0,700.56561924,0.0,0.0,0.0,1.0,0.0,0.0,60.0,79.517462689,60.0,60.0,60.0,93.0,60.0,60.0,0.0,11.40298135,0.0,0.0,0.0,0.0,0.0,21.4714299118,0,0,0,107.342997485,0,0,0,100.129531234
94,0.0,695.962202186,0.0,0.0,0.0,1.0,0.0,0.0,61.0,80.517462689,61.0,61.0,61.0,94.0,61.0,61.0,0.0,11.4804168334,0.0,0.0,0.0,0.0,0.0,21.4956442878,0,0,0,108.192655643,0,0,0,101.013429559
95,0.0,691.340138445,0.0,0.0,0.0,1.0,0.0,0.0,62.0,81.517462689,62.0,62.0,62.0,95.0,62.0,62.0,0.0,11.5568956677,0.0,0.0,0.0,0.0,0.0,21.5184612858,0,0,0,109.02742896,0,0,0,101.88269999
96,0.0,686.70084061,0.0,0.0,0.0,1.0,0.0,0.0,63.0,82.517462689,63.0,63.0,63.0,96.0,63.0,63.0,0.0,11.6324323017,0.0,0.0,0.0,0.0,0.0,21.5399350415,0,0,0,109.847582052,0,0,0,102.737570931
97,0.0,682.045711619,0.0,0.0,0.0,1.0,0.0,0.0,64.0,83.517462689,64.0,64.0,64.0,97.0,64.0,64.0,0.0,11.7070409891,0.0,0.0,0.0,0.0,0.0,21.5601178354,0,0,0,110.653378364,0,0,0,103.578270074
98,0.0,677.376143524,0.0,0.0,0.0,1.0,0.0,0.0,65.0,84.517462689,65.0,65.0,65.0,98.0,65.0,65.0,0.0,11.7807357877,0.0,0.0,0.0,0.0,0.0,21.5790601364,0,0,0,111.445079804,0,0,0,104.405024087
