,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Gross_Total_Volume_Sw,Gross_Total_Volume_Sb,Gross_Total_Volume_Pl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,MerchantableVolumeAw,MerchantableVolumeSw,MerchantableVolumeSb,MerchantableVolumePl,MerchantableVolume_Con,MerchantableVolume_Dec,MerchantableVolume_Tot
13,0.0,190.266806124,0.0,63.4203084102,0.0,0.75000579542,0.0,0.24999420458,-27.0,-2.6515299745,-27.0,0.7884020572,-27.0,8.0,-27.0,13.59480677,0.0,0.816253044118,0.0,1.43039233171,0.0,0.00108591063887,0.0,0.0,0,0.000709097570103,0,0.0,0.000709097570103,0,0.000709097570103,0,6.40495855635e-08,0,0.0,6.40495855635e-08,0,6.40495855635e-08
14,0.0,190.266791382,0.0,63.4201917614,0.0,0.750006125755,0.0,0.249993874245,-26.0,-1.6515299745,-26.0,1.7884020572,-26.0,9.0,-26.0,14.59480677,0.0,0.991188505541,0.0,1.59967438788,0.0,0.00157929453551,0.0,0.0,0,0.00114234662146,0,0.0,0.00114234662146,0,0.00114234662146,0,1.76220631037e-07,0,0.0,1.76220631037e-07,0,1.76220631037e-07
15,0.0,190.266769398,0.0,63.4200685693,0.0,0.7500064683,0.0,0.2499935317,-25.0,-0.6515299745,-25.0,2.7884020572,-25.0,10.0,-25.0,15.59480677,0.0,1.17551370888,0.0,1.772829313,0.0,0.00287690768928,0.0,0.0,0,0.0022761694445,0,0.0,0.0022761694445,0,0.0022761694445,0,7.22370019192e-07,0,0.0,7.22370019192e-07,0,7.22370019192e-07
16,0.0,190.266737784,0.0,63.4199388944,0.0,0.75000682052,0.0,0.24999317948,-24.0,0.3484700255,-24.0,3.7884020572,-24.0,11.0,-24.0,16.59480677,0.0,1.36785749808,0.0,1.94938925005,0.0,0.00537482405827,0.0,0.00740998902737,0,0.00461419791487,0,0.00171150704449,0.00632570495936,0,0.00632570495936,0,3.03870648011e-06,0,8.52833421043e-11,3.03879176345e-06,0,3.03879176345e-06
17,0.0,190.26669367,0.0,63.4198027932,0.0,0.750007179423,0.0,0.249992820577,-23.0,1.3484700255,-23.0,4.7884020572,-23.0,12.0,-23.0,17.59480677,0.0,1.56700820747,0.0,2.12893806461,0.0,0.00943034113167,0.0,0.0228175035356,0,0.00873558694057,0,0.00722584894862,0.0159614358892,0,0.0159614358892,0,1.11434159716e-05,0,1.00170253072e-08,1.11534329969e-05,0,1.11534329969e-05
18,0.0,190.266633671,0.0,63.4196603186,0.0,0.750007541515,0.0,0.249992458485,-22.0,2.3484700255,-22.0,5.7884020572,-22.0,13.0,-22.0,18.59480677,0.0,1.77189114277,0.0,2.31110384396,0.0,0.0153427775543,0.0,0.0487726658222,0,0.0152659091614,0,0.0202305403474,0.0354964495088,0,0.0354964495088,0,3.48588475836e-05,0,2.66671487123e-07,3.51255190708e-05,0,3.51255190708e-05
19,0.0,190.266553837,0.0,63.4195115202,0.0,0.750007902756,0.0,0.249992097244,-21.0,3.3484700255,-21.0,6.7884020572,-21.0,14.0,-21.0,19.59480677,0.0,1.98155036631,0.0,2.49555279631,0.0,0.0233454236976,0.0,0.0852186355699,0,0.0248498251078,0,0.0445090604681,0.069358885576,0,0.069358885576,0,9.46922253833e-05,0,3.08128081526e-06,9.77735061986e-05,0,9.77735061986e-05
20,0.0,190.266449609,0.0,63.4193564451,0.0,0.750008258517,0.0,0.249991741483,-20.0,4.3484700255,-20.0,7.7884020572,-20.0,15.0,-20.0,20.59480677,0.0,2.19513373984,0.0,2.68198423489,0.0,0.0336043180019,0.0,0.13151006261,0,0.0381266311632,0,0.0836929875505,0.121819618714,0,0.121819618714,0,0.000228566057199,0,2.10962504518e-05,0.000249662307651,0,0.000249662307651
21,0.0,190.266315781,0.0,63.4191951375,0.0,0.750008603535,0.0,0.249991396465,-19.0,5.3484700255,-19.0,8.7884020572,-19.0,16.0,-19.0,21.59480677,0.0,2.4118804681,0.0,2.87012641308,0.0,0.0462211721403,0.0,0.186726355845,0,0.0557093865072,0,0.140941973101,0.196651359608,0,0.196651359608,0,0.000500178965173,0,0.000101121012672,0.000601299977846,0,0.000601299977846
22,0.0,190.266146452,0.0,63.4190276394,0.0,0.750008931872,0.0,0.249991068128,-18.0,6.3484700255,-18.0,9.7884020572,-18.0,17.0,-18.0,22.59480677,0.0,2.63111059238,0.0,3.05973303499,0.0,0.0612387117991,0.0,0.249826799712,0,0.0781678251828,0,0.218776463817,0.296944289,0,0.296944289,0,0.00100844506027,0,0.000374562122958,0.00138300718323,0,0.00138300718323
23,0.0,190.265934984,0.0,63.418853991,0.0,0.750009236867,0.0,0.249990763133,-17.0,7.3484700255,-17.0,10.7884020572,-17.0,18.0,-17.0,23.59480677,0.0,2.85221602786,0.0,3.2505803078,0.0,0.078647292482,0.0,0.319741001059,0,0.106014980133,0,0.319033955103,0.425048935236,0,0.425048935236,0,0.00189715838517,0,0.00114188692057,0.00303904530574,0,0.00303904530574
24,0.0,190.265673957,0.0,63.4186742302,0.0,0.750009511098,0.0,0.249990488902,-16.0,8.3484700255,-16.0,11.7884020572,-16.0,19.0,-16.0,24.59480677,0.0,3.07465284205,0.0,3.44246443293,0.0,0.0983920411455,0.0,0.395424038274,0,0.139697287577,0,0.442903563975,0.582600851551,0,0.582600851551,0,0.00336380932201,0,0.00298959996463,0.00635340928664,0,0.00635340928664
25,0.0,190.26535513,0.0,63.4184883933,0.0,0.750009746334,0.0,0.249990253666,-15.0,9.3484700255,-15.0,12.7884020572,-15.0,20.0,-15.0,25.59480677,0.0,3.29793454506,0.0,3.63519945579,0.0,0.120380039167,0.0,0.475889313312,0,0.17958785313,0,0.591000813942,0.770588667072,0,0.770588667072,0,0.00566638489336,0,0.00692630571651,0.0125926906099,0,0.0125926906099
26,0.0,190.264969392,0.0,63.4182965153,0.0,0.750009933495,0.0,0.249990066505,-14.0,10.3484700255,-14.0,13.7884020572,-14.0,21.0,-14.0,26.59480677,0.0,3.52162621584,0.0,3.82861541118,0.0,0.144487242326,0.0,0.560226529947,0,0.225982520038,0,0.763456963749,0.989439483788,0,0.989439483788,0,0.00912704233653,0,0.0145129561593,0.0236399984958,0,0.0236399984958
27,0.0,190.264506723,0.0,63.4180986292,0.0,0.750010062608,0.0,0.249989937392,-13.0,11.3484700255,-13.0,14.7884020572,-13.0,22.0,-13.0,27.59480677,0.0,3.74533932755,0.0,4.02255671421,0.0,0.170564955531,0.0,0.647609719172,0,0.27909836811,0,0.960007999506,1.23910636762,0,1.23910636762,0,0.0141317618517,0,0.0279547655671,0.0420865274188,0,0.0420865274188
28,0.0,190.263956147,0.0,63.4178947672,0.0,0.750010122764,0.0,0.249989877236,-12.0,12.3484700255,-12.0,15.7884020572,-12.0,23.0,-12.0,28.59480677,0.0,3.96872716423,0.0,4.21688075668,0.0,0.198445761815,0.0,0.737298767769,0,0.339074278161,0,1.18007587715,1.51915015531,0,1.51915015531,0,0.0211254416276,0,0.0501215875523,0.07124702918,0,0.07124702918
29,0.0,190.263305693,0.0,63.4176849598,0.0,0.750010102071,0.0,0.249989897929,-11.0,13.3484700255,-11.0,16.7884020572,-11.0,24.0,-11.0,29.59480677,0.0,4.19148074255,0.0,4.41145667645,0.0,0.227948859007,0.0,0.828636891095,0,0.405973213491,0,1.42283913778,1.82881235127,0,1.82881235127,0,0.0306023530087,0,0.0844718485211,0.11507420153,0,0.11507420153
30,0.0,190.262542347,0.0,63.4174692367,0.0,0.750009987619,0.0,0.249990012381,-10.0,14.3484700255,-10.0,17.7884020572,-10.0,25.0,-10.0,30.59480677,0.0,4.41332516871,0.0,4.60616427357,0.0,0.258884792464,0.0,0.921045744169,0,0.479785892428,0,1.68729249606,2.16707838849,0,2.16707838849,0,0.0430923637326,0,0.13487231462,0.177964678353,0,0.177964678353
31,0.0,190.261652012,0.0,63.4172476261,0.0,0.750009765429,0.0,0.249990234571,-9.0,15.3484700255,-9.0,18.7884020572,-9.0,26.0,-9.0,31.59480677,0.0,4.63401637346,0.0,4.80089305142,0.0,0.291059594453,0.0,1.01401931495,0,0.560435551714,0,1.97229620085,2.53273175257,0,2.53273175257,0,0.0591437917031,0,0.205328763742,0.264472555445,0,0.264472555445
32,0.0,190.260619462,0.0,63.4170201557,0.0,0.750009420415,0.0,0.249990579585,-8.0,16.3484700255,-8.0,19.7884020572,-8.0,27.0,-8.0,32.59480677,0.0,4.85333817785,0.0,4.99554136515,0.0,0.324278354645,0.0,1.10711734683,0,0.64778352773,0,2.2766164382,2.92439996593,0,2.92439996593,0,0.0793041046707,0,0.299664777476,0.378968882147,0,0.378968882147
33,0.0,190.259428303,0.0,63.4167868519,0.0,0.750008936339,0.0,0.249991063661,-7.0,17.3484700255,-7.0,20.7884020572,-7.0,28.0,-7.0,33.59480677,0.0,5.07109964983,0.0,5.19001566247,0.0,0.358348254598,0.0,1.19995875869,0,0.741635410667,0,2.59895813649,3.34059354716,0,3.34059354716,0,0.104099883937,0,0.421200079094,0.525299963031,0,0.525299963031
34,0.0,190.258060923,0.0,63.4165477402,0.0,0.750008295768,0.0,0.249991704232,-6.0,18.3484700255,-6.0,21.7884020572,-6.0,29.0,-6.0,34.59480677,0.0,5.28713271845,0.0,5.38422980451,0.0,0.393081104008,0.0,1.29221534068,0,0.841747554924,0,2.93799144359,3.77973899851,0,3.77973899851,0,0.134017500735,0,0.572480961286,0.706498462021,0,0.706498462021
35,0.0,190.256498458,0.0,63.4163028455,0.0,0.750007480031,0.0,0.249992519969,-5.0,19.3484700255,-5.0,22.7884020572,-5.0,30.0,-5.0,35.59480677,0.0,5.50129001668,0.0,5.57810445632,0.0,0.428295419108,0.0,1.3836058771,0,0.947833756996,0,3.29237298601,4.240206743,0,4.240206743,0,0.169485819499,0,0.755102897404,0.924588716903,0,0.924588716903
36,0.0,190.254720741,0.0,63.4160521917,0.0,0.750006469178,0.0,0.249993530822,-4.0,20.3484700255,-4.0,23.7884020572,-4.0,31.0,-4.0,36.59480677,0.0,5.71344292843,0.0,5.77156653819,0.0,0.463818084685,0.0,1.47389076612,0,1.05957193937,0,3.6607628466,4.72033478597,0,4.72033478597,0,0.210861975595,0,0.969643948326,1.18050592392,0,1.18050592392
37,0.0,190.252706261,0.0,63.4157958022,0.0,0.750005241934,0.0,0.249994758066,-3.0,21.3484700255,-3.0,24.7884020572,-3.0,32.0,-3.0,37.59480677,0.0,5.92347981823,0.0,5.96454873027,0.0,0.499485641153,0.0,1.56286715485,0,1.17661070523,0,4.0418380353,5.21844874053,0,5.21844874053,0,0.258420925631,0,1.21570440827,1.47412533391,0,1.47412533391
38,0.0,190.250432123,0.0,63.4155336994,0.0,0.750003775659,0.0,0.249996224341,-2.0,22.3484700255,-2.0,25.7884020572,-2.0,33.0,-2.0,38.59480677,0.0,6.131304425,0.0,6.15698902434,0.0,0.535145237404,0.0,1.65036457782,0,1.29857565338,0,4.43430308707,5.73287874045,0,5.73287874045,0,0.312349091231,0,1.492030081,1.80437917223,0,1.80437917223
39,0.0,190.247874004,0.0,63.4152659053,0.0,0.750002046305,0.0,0.249997953695,-1.0,23.3484700255,-1.0,26.7884020572,-1.0,34.0,-1.0,39.59480677,0.0,6.33683440346,0.0,6.34883031688,0.0,0.570655288752,0.0,1.73624106947,0,1.42507536613,0,4.83689830373,6.26197366986,0,6.26197366986,0,0.372742062209,0,1.79668736334,2.16942942555,0,2.16942942555
40,0.0,190.245006108,0.0,63.4149924412,0.0,0.750000028369,0.0,0.249999971631,0.0,24.3484700255,0.0,27.7884020572,0.0,35.0,0.0,40.59480677,0.0,6.53999999873,0.0,6.54002003923,0.0,0.641430962266,0.0,1.93101092568,0,1.64538929076,0,5.56352150852,7.20891079927,0,7.20891079927,0,0.482152063001,0,2.48591283733,2.96806490033,0,2.96806490033
41,0.0,190.241801125,0.0,63.4147133278,0.0,0.749997694857,0.0,0.250002305143,1.0,25.3484700255,1.0,28.7884020572,1.0,36.0,1.0,41.59480677,0.0,6.74074284131,0.0,6.73050982026,0.0,0.732961035005,0.0,2.19233063674,0,1.92898615483,0,6.51960054765,8.44858670248,0,8.44858670248,0,0.635530093355,0,3.51222961808,4.14775971144,0,4.14775971144
42,0.0,190.23823019,0.0,63.4144285852,0.0,0.749995017235,0.0,0.250004982765,2.0,26.3484700255,2.0,29.7884020572,2.0,37.0,2.0,42.59480677,0.0,6.93901485103,0.0,6.92025517845,0.0,0.826835545064,0.0,2.4424415206,0,2.23104328633,0,7.4867118194,9.71775510573,0,9.71775510573,0,0.814294110892,0,4.60029373649,5.41458784738,0,5.41458784738
43,0.0,190.234262839,0.0,63.414138233,0.0,0.749991965393,0.0,0.250008034607,3.0,27.3484700255,3.0,30.7884020572,3.0,38.0,3.0,43.59480677,0.0,7.13477723964,0.0,7.10921524004,0.0,0.922798176495,0.0,2.6821234914,0,2.55123831051,0,8.46310631776,11.0143446283,0,11.0143446283,0,1.01880421809,0,5.71539825704,6.73420247513,0,6.73420247513
44,0.0,190.229866967,0.0,63.4138422904,0.0,0.749988507596,0.0,0.250011492404,4.0,28.3484700255,4.0,31.7884020572,4.0,39.0,4.0,44.59480677,0.0,7.32799960312,0.0,7.2973524807,0.0,1.02059297148,0.0,2.91201592048,0,2.88917138842,0,9.44696889737,12.3361402858,0,12.3361402858,0,1.24906963417,0,6.83717806989,8.08624770406,0,8.08624770406
45,0.0,190.225008789,0.0,63.4135407759,0.0,0.749984610444,0.0,0.250015389556,5.0,29.3484700255,5.0,32.7884020572,5.0,40.0,5.0,45.59480677,0.0,7.5186590953,0.0,7.48463248825,0.0,1.11996613388,0.0,3.13265755621,0,3.24437218365,0,10.4364826681,13.6808548517,0,13.6808548517,0,1.50479220342,0,7.95461461781,9.45940682123,0,9.45940682123
46,0.0,190.219652795,0.0,63.4132337078,0.0,0.749980238832,0.0,0.250019761168,6.0,30.3484700255,6.0,33.7884020572,6.0,41.0,6.0,46.59480677,0.0,7.70673967546,0.0,7.67102374452,0.0,1.22066763732,0.0,3.34451317546,0,3.61630681925,0,11.4298689567,15.0461757759,0,15.0461757759,0,1.78541387619,0,9.0621432526,10.8475571288,0,10.8475571288
47,0.0,190.213761708,0.0,63.4129211037,0.0,0.749975355902,0.0,0.250024644098,7.0,31.3484700255,7.0,34.7884020572,7.0,42.0,7.0,47.59480677,0.0,7.89223142322,0.0,7.8564974243,0.0,1.32245264243,0.0,3.54799189206,0,4.00438479578,0,12.425412341,16.4297971368,0,16.4297971368,0,2.09016425879,0,10.1571615333,12.2473257921,0,12.2473257921
48,0.0,190.207296448,0.0,63.412602981,0.0,0.749969923007,0.0,0.250030076993,8.0,32.3484700255,8.0,35.7884020572,8.0,43.0,8.0,48.59480677,0.0,8.07512991477,0.0,8.04102721004,0.0,1.42508273017,0.0,3.74346003522,0,4.4079658251,0,13.4214761944,17.8294420195,0,17.8294420195,0,2.41810549263,0,11.2385812374,13.65668673,0,13.65668673
49,0.0,190.200216087,0.0,63.4122793567,0.0,0.749963899666,0.0,0.250036100334,9.0,33.3484700255,9.0,36.7884020572,9.0,44.0,9.0,49.59480677,0.0,8.25543565478,0.0,8.22458912051,0.0,1.52832695984,0.0,3.93125039077,0,4.82636653003,0,14.416512004,19.2428785341,0,19.2428785341,0,2.76817277684,0,12.3060344144,15.0742071912,0,15.0742071912
50,0.0,190.19247781,0.0,63.4119502472,0.0,0.749957243519,0.0,0.250042756481,10.0,34.3484700255,10.0,37.7884020572,10.0,45.0,10.0,50.59480677,0.0,8.43315355926,0.0,8.40716135253,0.0,1.63196276139,0.0,4.11166894651,0,5.25886696216,0,15.4090645009,20.6679314631,0,20.6679314631,0,3.13920970308,0,13.3594572513,16.4986669544,0,16.4986669544
51,0.0,190.184036876,0.0,63.4116156687,0.0,0.749949910291,0.0,0.250050089709,11.0,35.3484700255,11.0,38.7884020572,11.0,46.0,11.0,51.59480677,0.0,8.60829248471,0.0,8.58872413429,0.0,1.73577667281,0.0,4.28499988948,0,5.70471689444,0,16.3977739156,22.10249081,0,22.10249081,0,3.52999820256,0,14.398882452,17.9288806546,0,17.9288806546
52,0.0,190.174846576,0.0,63.411275637,0.0,0.749941853743,0.0,0.250058146257,12.0,36.3484700255,12.0,39.7884020572,12.0,47.0,12.0,52.59480677,0.0,8.78086479953,0.0,8.76925958946,0.0,1.83956493359,0.0,4.45150935682,0,6.16314185144,0,17.3813762366,23.544518088,0,23.544518088,0,3.93928332714,0,15.4243431228,19.3636264499,0,19.3636264499
53,0.0,190.164858197,0.0,63.4109301677,0.0,0.749933025639,0.0,0.250066974361,13.0,37.3484700255,13.0,40.7884020572,13.0,48.0,13.0,53.59480677,0.0,8.95088599403,0.0,8.94875161105,0.0,1.94313394556,0.0,4.61144828459,0,6.63334884667,0,18.3587020686,24.9920509152,0,24.9920509152,0,4.36579333701,0,16.435834525,20.801627862,0,20.801627862
54,0.0,190.154020981,0.0,63.4105792758,0.0,0.749923375694,0.0,0.250076624306,14.0,38.3484700255,14.0,41.7884020572,14.0,49.0,14.0,54.59480677,0.0,9.11837432557,0.0,9.12718574428,0.0,2.04630061248,0.0,4.765054595,0,7.11453180271,0,19.3286745075,26.4432063102,0,26.4432063102,0,4.80825568793,0,17.4333046857,22.2415603736,0,22.2415603736
55,0.0,190.142282088,0.0,63.4102229763,0.0,0.74991285154,0.0,0.25008714846,15.0,39.3484700255,15.0,42.7884020572,15.0,50.0,15.0,55.59480677,0.0,9.28335049582,0.0,9.30454907764,0.0,2.14889256948,0.0,4.91255489269,0,7.60587663605,0,20.2903063295,27.8961829656,0,27.8961829656,0,5.26540954163,0,18.4166584564,23.6820679981,0,23.6820679981
56,0.0,190.129586559,0.0,63.4098612837,0.0,0.749901398685,0.0,0.250098601315,16.0,40.3484700255,16.0,43.7884020572,16.0,51.0,16.0,56.59480677,0.0,9.44583735729,0.0,9.48083014154,0.0,2.25074831331,0.0,5.05416579327,0,8.10656599427,0,21.2426967097,29.3492627039,0,29.3492627039,0,5.73601539678,0,19.3857670076,25.1217824044,0,25.1217824044
57,0.0,190.115877278,0.0,63.4094942123,0.0,0.749888960464,0.0,0.250111039536,17.0,41.3484700255,17.0,44.7884020572,17.0,52.0,17.0,57.59480677,0.0,9.60585964662,0.0,9.65601881395,0.0,2.35171724372,0.0,5.19009497369,0,8.61578363829,0,22.185027627,30.8008112653,0,30.8008112653,0,6.21886237986,0,20.3404787212,26.5593411011,0,26.5593411011
58,0.0,190.101094938,0.0,63.4091217759,0.0,0.749875478007,0.0,0.250124521993,18.0,42.3484700255,18.0,45.7884020572,18.0,53.0,18.0,58.59480677,0.0,9.76344374233,0.0,9.83010623232,0.0,2.451659626,0.0,5.32054201084,0,9.1327184669,0,23.1165600747,32.2492785416,0,32.2492785416,0,6.71277366304,0,21.2806295624,27.9934032255,0,27.9934032255
59,0.0,190.085178004,0.0,63.4087439885,0.0,0.749860890193,0.0,0.250139109807,19.0,43.3484700255,19.0,46.7884020572,19.0,54.0,19.0,59.59480677,0.0,9.91861744475,0.0,10.0030847116,0.0,2.55044648418,0.0,5.44569905754,0,9.656568185,0,24.0366301629,33.6931983479,0,33.6931983479,0,7.21661040109,0,22.2060521179,29.422662519,0,29.422662519
60,0.0,190.068062676,0.0,63.4083608634,0.0,0.74984513361,0.0,0.25015486639,20.0,44.3484700255,20.0,47.7884020572,20.0,55.0,20.0,60.59480677,0.0,10.0714097764,0.0,10.1749476675,0.0,2.64795943363,0.0,5.56575139325,0,10.1865426201,0,24.9446451799,35.1311878,0,35.1311878,0,7.72927450872,0,23.1165830557,30.8458575644,0,30.8458575644
61,0.0,190.049682862,0.0,63.4079724139,0.0,0.749828142516,0.0,0.250171857484,21.0,45.3484700255,21.0,48.7884020572,21.0,56.0,21.0,61.59480677,0.0,10.2218508009,0.0,10.3456895452,0.0,2.74409046146,0.0,5.68087787747,0,10.7218666951,0,25.8400796631,36.5619463582,0,36.5619463582,0,8.24971053639,0,24.0120690353,32.2617795717,0,32.2617795717
62,0.0,190.029970139,0.0,63.4075786529,0.0,0.749809848797,0.0,0.250190151203,22.0,46.3484700255,22.0,49.7884020572,22.0,57.0,22.0,62.59480677,0.0,10.369971459,0.0,10.5153057519,0.0,2.83874166231,0.0,5.79125132733,0,11.2617830667,0,26.7224715172,37.9842545839,0,37.9842545839,0,8.77690684888,0,24.89237122,33.6692780689,0,33.6692780689
63,0.0,190.008853726,0.0,63.4071795932,0.0,0.749790181928,0.0,0.250209818072,23.0,47.3484700255,23.0,50.7884020572,23.0,58.0,23.0,63.59480677,0.0,10.5158034198,0.0,10.683792595,0.0,2.93182493669,0.0,5.89703883589,0,11.8055544432,0,27.5914182083,39.3969726515,0,39.3969726515,0,9.30989626596,0,25.7573685844,35.0672648504,0,35.0672648504
64,0.0,189.986260447,0.0,63.4067752474,0.0,0.749769068934,0.0,0.250230931066,24.0,48.3484700255,24.0,51.7884020572,24.0,59.0,24.0,64.59480677,0.0,10.6593789462,0.0,10.8511472227,0.0,3.02326165833,0.0,5.99840204387,0,12.352465593,0,28.4465730559,40.7990386489,0,40.7990386489,0,9.84775628844,0,26.6069602144,36.4547165029,0,36.4547165029
65,0.0,189.962114709,0.0,63.4063656276,0.0,0.74974643435,0.0,0.25025356565,25.0,49.3484700255,25.0,52.7884020572,25.0,60.0,25.0,65.59480677,0.0,10.8007307738,0.0,11.01736757,0.0,3.11298231652,0.0,6.09549737464,0,12.9018250614,0,29.2876416379,42.1894666993,0,42.1894666993,0,10.3896090038,0,27.4410667819,37.8306757857,0,37.8306757857
66,0.0,189.936338468,0.0,63.4059507462,0.0,0.749722200179,0.0,0.250277799821,26.0,50.3484700255,26.0,53.7884020572,26.0,61.0,26.0,66.59480677,0.0,10.9398920007,0.0,11.1824523068,0.0,3.20092613876,0.0,6.18847624016,0,13.4529666099,0,30.1143783209,43.5673449308,0,43.5673449308,0,10.9346207435,0,28.2596313526,39.1942520961,0,39.1942520961
67,0.0,189.908851207,0.0,63.4055306148,0.0,0.749696285861,0.0,0.250303714139,27.0,51.3484700255,27.0,54.7884020572,27.0,62.0,27.0,67.59480677,0.0,11.0768959887,0.0,11.3464007899,0.0,3.28704069868,0.0,6.27748522392,0,14.0052503949,0,30.9265829231,44.931833318,0,44.931833318,0,11.4820015458,0,29.0626196647,40.5446212105,0,40.5446212105
