,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Gross_Total_Volume_Sw,Gross_Total_Volume_Sb,Gross_Total_Volume_Pl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,MerchantableVolumeAw,MerchantableVolumeSw,MerchantableVolumeSb,MerchantableVolumePl,MerchantableVolume_Con,MerchantableVolume_Dec,MerchantableVolume_Tot
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.97691386,-19.29041345,-22.0,-22.0,0.69440976,-5.0,-22.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.97691386,-18.29041345,-21.0,-21.0,1.69440976,-4.0,-21.0,-21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.97691386,-17.29041345,-20.0,-20.0,2.69440976,-3.0,-20.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.97691386,-16.29041345,-19.0,-19.0,3.69440976,-2.0,-19.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.97691386,-15.29041345,-18.0,-18.0,4.69440976,-1.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0
5,0.0,1723.47672031,0.0,0.0,0.0,1.0,0.0,0.0,-11.97691386,-14.29041345,-17.0,-17.0,5.69440976,0.0,-17.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0
6,0.0,1723.30396478,0.0,0.0,0.0,1.0,0.0,0.0,-10.97691386,-13.29041345,-16.0,-16.0,6.69440976,1.0,-16.0,-16.0,0.0,0.0125898567289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0
7,0.0,1722.97981565,0.0,0.0,0.0,1.0,0.0,0.0,-9.97691386,-12.29041345,-15.0,-15.0,7.69440976,2.0,-15.0,-15.0,0.0,0.043328227225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0
8,0.0,1722.488637,0.0,0.0,0.0,1.0,0.0,0.0,-8.97691386,-11.29041345,-14.0,-14.0,8.69440976,3.0,-14.0,-14.0,0.0,0.0907808608554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0
9,0.0,1721.81866731,0.0,0.0,0.0,1.0,0.0,0.0,-7.97691386,-10.29041345,-13.0,-13.0,9.69440976,4.0,-13.0,-13.0,0.0,0.15279397977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0
