,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Gross_Total_Volume_Sw,Gross_Total_Volume_Sb,Gross_Total_Volume_Pl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,MerchantableVolumeAw,MerchantableVolumeSw,MerchantableVolumeSb,MerchantableVolumePl,MerchantableVolume_Con,MerchantableVolume_Dec,MerchantableVolume_Tot
0,0.0,14673.4155822,0.0,0.0,0.0,1.0,0.0,0.0,-250.0,-8.46208924666,-250.0,-133.110353334,-250.0,0.0,-250.0,-123.276725768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
1,0.0,14583.7095834,0.0,0.0,0.0,1.0,0.0,0.0,-249.0,-7.46208924666,-249.0,-132.110353334,-249.0,1.0,-249.0,-122.276725768,0.0,0.0297034748417,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
2,0.0,14457.1659467,0.0,0.0,0.0,1.0,0.0,0.0,-248.0,-6.46208924666,-248.0,-131.110353334,-248.0,2.0,-248.0,-121.276725768,0.0,0.102107301999,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
3,0.0,14300.1485276,0.0,0.0,0.0,1.0,0.0,0.0,-247.0,-5.46208924666,-247.0,-130.110353334,-247.0,3.0,-247.0,-120.276725768,0.0,0.213554397716,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
4,0.0,14117.3900877,0.0,0.0,0.0,1.0,0.0,0.0,-246.0,-4.46208924666,-246.0,-129.110353334,-246.0,4.0,-246.0,-119.276725768,0.0,0.358603143362,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
5,0.0,13912.8363683,0.0,0.0,0.0,1.0,0.0,0.0,-245.0,-3.46208924666,-245.0,-128.110353334,-245.0,5.0,-245.0,-118.276725768,0.0,0.532316910245,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
6,0.0,13689.9421616,0.0,0.0,0.0,1.0,0.0,0.0,-244.0,-2.46208924666,-244.0,-127.110353334,-244.0,6.0,-244.0,-117.276725768,0.0,0.730425943401,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7,0.0,13451.7991977,0.0,0.0,0.0,1.0,0.0,0.0,-243.0,-1.46208924666,-243.0,-126.110353334,-243.0,7.0,-243.0,-116.276725768,0.0,0.949254957833,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
8,0.0,13201.1985684,0.0,0.0,0.0,1.0,0.0,0.0,-242.0,-0.46208924666,-242.0,-125.110353334,-242.0,8.0,-242.0,-115.276725768,0.0,1.18562746515,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
9,0.0,12940.6646849,0.0,0.0,0.0,1.0,0.0,0.0,-241.0,0.53791075334,-241.0,-124.110353334,-241.0,9.0,-241.0,-114.276725768,0.0,1.43678308153,0.0,0.0,0.0,0.0,0.0,0.102864241628,0,0.0,0,0.0260047787598,0.0260047787598,0,0.0260047787598,0,0.0,0,1.23518067429e-11,1.23518067429e-11,0,1.23518067429e-11
10,0.0,12672.4763731,0.0,0.0,0.0,1.0,0.0,0.0,-240.0,1.53791075334,-240.0,-123.110353334,-240.0,10.0,-240.0,-113.276725768,0.0,1.70031125737,0.0,0.0,0.0,0.0,0.0,0.396990243122,0,0.0,0,0.146626972668,0.146626972668,0,0.146626972668,0,0.0,0,4.02116490091e-09,4.02116490091e-09,0,4.02116490091e-09
11,0.0,12398.6822995,0.0,0.0,0.0,1.0,0.0,0.0,-239.0,2.53791075334,-239.0,-122.110353334,-239.0,11.0,-239.0,-112.276725768,0.0,1.97409872573,0.0,0.0,0.0,0.0,0.0,0.860945126759,0,0.0,0,0.434271103217,0.434271103217,0,0.434271103217,0,0.0,0,1.26616308954e-07,1.26616308954e-07,0,1.26616308954e-07
12,0.0,12121.1141634,0.0,0.0,0.0,1.0,0.0,0.0,-238.0,3.53791075334,-238.0,-121.110353334,-238.0,12.0,-238.0,-111.276725768,0.0,2.25628746838,0.0,0.0,0.0,0.0,0.0,1.44837692176,0,0.0,0,0.944136896959,0.944136896959,0,0.944136896959,0,0.0,0,1.38830445518e-06,1.38830445518e-06,0,1.38830445518e-06
13,0.0,11841.3992736,0.0,0.0,0.0,1.0,0.0,0.0,-237.0,4.53791075334,-237.0,-120.110353334,-237.0,13.0,-237.0,-110.276725768,0.0,2.54524060061,0.0,0.0,0.0,0.0,0.0,2.11927041154,0,0.0,0,1.70975924869,1.70975924869,0,1.70975924869,0,0.0,0,8.41618484074e-06,8.41618484074e-06,0,8.41618484074e-06
14,0.0,11560.9731971,0.0,0.0,0.0,1.0,0.0,0.0,-236.0,5.53791075334,-236.0,-119.110353334,-236.0,14.0,-236.0,-109.276725768,0.0,2.83951424535,0.0,0.0,0.0,0.0,0.0,2.84530534078,0,0.0,0,2.74733467488,2.74733467488,0,2.74733467488,0,0.0,0,3.51617610404e-05,3.51617610404e-05,0,3.51617610404e-05
