,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Gross_Total_Volume_Sw,Gross_Total_Volume_Sb,Gross_Total_Volume_Pl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,MerchantableVolumeAw,MerchantableVolumeSw,MerchantableVolumeSb,MerchantableVolumePl,MerchantableVolume_Con,MerchantableVolume_Dec,MerchantableVolume_Tot
0,0.0,0.0,0.0,494.53055853,0.0,0.0,0.0,1.0,-70.0,-70.0,-70.0,-12.2352493425,-70.0,-70.0,-70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
1,0.0,0.0,0.0,494.517541714,0.0,0.0,0.0,1.0,-69.0,-69.0,-69.0,-11.2352493425,-69.0,-69.0,-69.0,1.0,0.0,0.0,0.0,0.00664740634192,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
2,0.0,0.0,0.0,494.498350677,0.0,0.0,0.0,1.0,-68.0,-68.0,-68.0,-10.2352493425,-68.0,-68.0,-68.0,2.0,0.0,0.0,0.0,0.0343933899078,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
3,0.0,0.0,0.0,494.473590634,0.0,0.0,0.0,1.0,-67.0,-67.0,-67.0,-9.2352493425,-67.0,-67.0,-67.0,3.0,0.0,0.0,0.0,0.0877729600463,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
4,0.0,0.0,0.0,494.443647943,0.0,0.0,0.0,1.0,-66.0,-66.0,-66.0,-8.2352493425,-66.0,-66.0,-66.0,4.0,0.0,0.0,0.0,0.163723401743,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
5,0.0,0.0,0.0,494.408802419,0.0,0.0,0.0,1.0,-65.0,-65.0,-65.0,-7.2352493425,-65.0,-65.0,-65.0,5.0,0.0,0.0,0.0,0.258614977756,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
6,0.0,0.0,0.0,494.369271329,0.0,0.0,0.0,1.0,-64.0,-64.0,-64.0,-6.2352493425,-64.0,-64.0,-64.0,6.0,0.0,0.0,0.0,0.369412157597,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
7,0.0,0.0,0.0,494.325231104,0.0,0.0,0.0,1.0,-63.0,-63.0,-63.0,-5.2352493425,-63.0,-63.0,-63.0,7.0,0.0,0.0,0.0,0.493683267506,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
8,0.0,0.0,0.0,494.276829593,0.0,0.0,0.0,1.0,-62.0,-62.0,-62.0,-4.2352493425,-62.0,-62.0,-62.0,8.0,0.0,0.0,0.0,0.629470855685,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
9,0.0,0.0,0.0,494.22419362,0.0,0.0,0.0,1.0,-61.0,-61.0,-61.0,-3.2352493425,-61.0,-61.0,-61.0,9.0,0.0,0.0,0.0,0.775176254303,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
10,0.0,0.0,0.0,494.167433963,0.0,0.0,0.0,1.0,-60.0,-60.0,-60.0,-2.2352493425,-60.0,-60.0,-60.0,10.0,0.0,0.0,0.0,0.929473626615,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
11,0.0,0.0,0.0,494.106648793,0.0,0.0,0.0,1.0,-59.0,-59.0,-59.0,-1.2352493425,-59.0,-59.0,-59.0,11.0,0.0,0.0,0.0,1.09124787191,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
12,0.0,0.0,0.0,494.041926139,0.0,0.0,0.0,1.0,-58.0,-58.0,-58.0,-0.2352493425,-58.0,-58.0,-58.0,12.0,0.0,0.0,0.0,1.2595495538,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0.0
13,0.0,0.0,0.0,493.973345721,0.0,0.0,0.0,1.0,-57.0,-57.0,-57.0,0.7647506575,-57.0,-57.0,-57.0,13.0,0.0,0.0,0.0,1.43356169439,0.0,0.00126327416139,0.0,0.0,0,0.000824580493065,0,0,0.000824580493065,0,0.000824580493065,0,1.35404145622e-08,0,0,1.35404145622e-08,0,1.35404145622e-08
14,0.0,0.0,0.0,493.90098034,0.0,0.0,0.0,1.0,-56.0,-56.0,-56.0,1.7647506575,-56.0,-56.0,-56.0,14.0,0.0,0.0,0.0,1.61257487916,0.0,0.00285064753211,0.0,0.0,0,0.00205746840705,0,0,0.00205746840705,0,0.00205746840705,0,8.65366791649e-08,0,0,8.65366791649e-08,0,8.65366791649e-08
15,0.0,0.0,0.0,493.824896954,0.0,0.0,0.0,1.0,-55.0,-55.0,-55.0,2.7647506575,-55.0,-55.0,-55.0,15.0,0.0,0.0,0.0,1.79596826393,0.0,0.00717934379419,0.0,0.0,0,0.00566400154637,0,0,0.00566400154637,0,0.00566400154637,0,6.61643930765e-07,0,0,6.61643930765e-07,0,6.61643930765e-07
16,0.0,0.0,0.0,493.745157537,0.0,0.0,0.0,1.0,-54.0,-54.0,-54.0,3.7647506575,-54.0,-54.0,-54.0,16.0,0.0,0.0,0.0,1.98319484435,0.0,0.0158189515438,0.0,0.0,0,0.0135594227405,0,0,0.0135594227405,0,0.0135594227405,0,3.84216388332e-06,0,0,3.84216388332e-06,0,3.84216388332e-06
17,0.0,0.0,0.0,493.661819759,0.0,0.0,0.0,1.0,-53.0,-53.0,-53.0,4.7647506575,-53.0,-53.0,-53.0,17.0,0.0,0.0,0.0,2.1737698565,0.0,0.0303797493753,0.0,0.0,0,0.0281549914911,0,0,0.0281549914911,0,0.0281549914911,0,1.68772843436e-05,0,0,1.68772843436e-05,0,1.68772843436e-05
18,0.0,0.0,0.0,493.574937551,0.0,0.0,0.0,1.0,-52.0,-52.0,-52.0,5.7647506575,-52.0,-52.0,-52.0,18.0,0.0,0.0,0.0,2.36726151552,0.0,0.0524441383673,0.0,0.0,0,0.0523147129252,0,0,0.0523147129252,0,0.0523147129252,0,5.95775077469e-05,0,0,5.95775077469e-05,0,5.95775077469e-05
19,0.0,0.0,0.0,493.484561561,0.0,0.0,0.0,1.0,-51.0,-51.0,-51.0,6.7647506575,-51.0,-51.0,-51.0,19.0,0.0,0.0,0.0,2.56328352731,0.0,0.083524288036,0.0,0.0,0,0.0893050644461,0,0,0.0893050644461,0,0.0893050644461,0,0.000177848355405,0,0,0.000177848355405,0,0.000177848355405
20,0.0,0.0,0.0,493.390739541,0.0,0.0,0.0,1.0,-50.0,-50.0,-50.0,7.7647506575,-50.0,-50.0,-50.0,20.0,0.0,0.0,0.0,2.76148896394,0.0,0.125036640376,0.0,0.0,0,0.14274184129,0,0,0.14274184129,0,0.14274184129,0,0.000465775950381,0,0,0.000465775950381,0,0.000465775950381
21,0.0,0.0,0.0,493.293516668,0.0,0.0,0.0,1.0,-49.0,-49.0,-49.0,8.7647506575,-49.0,-49.0,-49.0,21.0,0.0,0.0,0.0,2.96156520187,0.0,0.178287132236,0.0,0.0,0,0.216536000492,0,0,0.216536000492,0,0.216536000492,0,0.00109869141526,0,0,0.00109869141526,0,0.00109869141526
22,0.0,0.0,0.0,493.192935823,0.0,0.0,0.0,1.0,-48.0,-48.0,-48.0,9.7647506575,-48.0,-48.0,-48.0,22.0,0.0,0.0,0.0,3.16322969882,0.0,0.244462855595,0.0,0.0,0,0.314839143122,0,0,0.314839143122,0,0.314839143122,0,0.00237929879252,0,0,0.00237929879252,0,0.00237929879252
23,0.0,0.0,0.0,493.089037819,0.0,0.0,0.0,1.0,-47.0,-47.0,-47.0,10.7647506575,-47.0,-47.0,-47.0,23.0,0.0,0.0,0.0,3.36622643941,0.0,0.324627245718,0.0,0.0,0,0.441988597113,0,0,0.441988597113,0,0.441988597113,0,0.00479819975377,0,0,0.00479819975377,0,0.00479819975377
24,0.0,0.0,0.0,492.981861609,0.0,0.0,0.0,1.0,-46.0,-46.0,-46.0,11.7647506575,-46.0,-46.0,-46.0,24.0,0.0,0.0,0.0,3.57032291999,0.0,0.419717013474,0.0,0.0,0,0.60245189399,0,0,0.60245189399,0,0.60245189399,0,0.0091089359422,0,0,0.0091089359422,0,0.0091089359422
25,0.0,0.0,0.0,492.871444459,0.0,0.0,0.0,1.0,-45.0,-45.0,-45.0,12.7647506575,-45.0,-45.0,-45.0,25.0,0.0,0.0,0.0,3.77530757224,0.0,0.53053994086,0.0,0.0,0,0.800770653979,0,0,0.800770653979,0,0.800770653979,0,0.0164159967499,0,0,0.0164159967499,0,0.0164159967499
26,0.0,0.0,0.0,492.757822102,0.0,0.0,0.0,1.0,-44.0,-44.0,-44.0,13.7647506575,-44.0,-44.0,-44.0,26.0,0.0,0.0,0.0,3.98098754689,0.0,0.657773301565,0.0,0.0,0,1.04150430557,0,0,1.04150430557,0,1.04150430557,0,0.028272191139,0,0,0.028272191139,0,0.028272191139
27,0.0,0.0,0.0,492.64102887,0.0,0.0,0.0,1.0,-43.0,-43.0,-43.0,14.7647506575,-43.0,-43.0,-43.0,27.0,0.0,0.0,0.0,4.18718679546,0.0,0.801963039206,0.0,0.0,0,1.32917446649,0,0,1.32917446649,0,1.32917446649,0,0.0467795462055,0,0,0.0467795462055,0,0.0467795462055
28,0.0,0.0,0.0,492.521097815,0.0,0.0,0.0,1.0,-42.0,-42.0,-42.0,15.7647506575,-42.0,-42.0,-42.0,28.0,0.0,0.0,0.0,4.39374440073,0.0,0.963523972039,0.0,0.0,0,1.66821106813,0,0,1.66821106813,0,1.66821106813,0,0.0746857663724,0,0,0.0746857663724,0,0.0746857663724
29,0.0,0.0,0.0,492.398060812,0.0,0.0,0.0,1.0,-41.0,-41.0,-41.0,16.7647506575,-41.0,-41.0,-41.0,29.0,0.0,0.0,0.0,4.60051311586,0.0,1.14274126661,0.0,0.0,0,2.06290136935,0,0,2.06290136935,0,2.06290136935,0,0.115466635805,0,0,0.115466635805,0,0.115466635805
30,0.0,0.0,0.0,492.271948653,0.0,0.0,0.0,1.0,-40.0,-40.0,-40.0,17.7647506575,-40.0,-40.0,-40.0,30.0,0.0,0.0,0.0,4.80735808007,0.0,1.33977331313,0.0,0.0,0,2.51734290214,0,0,2.51734290214,0,2.51734290214,0,0.17338396426,0,0,0.17338396426,0,0.17338396426
