,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Gross_Total_Volume_Sw,Gross_Total_Volume_Sb,Gross_Total_Volume_Pl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,MerchantableVolumeAw,MerchantableVolumeSw,MerchantableVolumeSb,MerchantableVolumePl,MerchantableVolume_Con,MerchantableVolume_Dec,MerchantableVolume_Tot
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.82345132691,-27.0748872374,-118.0,-43.5330797721,0.694762078,-19.0,-118.0,-34.2105296965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.82345132691,-26.0748872374,-117.0,-42.5330797721,1.694762078,-18.0,-117.0,-33.2105296965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.82345132691,-25.0748872374,-116.0,-41.5330797721,2.694762078,-17.0,-116.0,-32.2105296965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.82345132691,-24.0748872374,-115.0,-40.5330797721,3.694762078,-16.0,-115.0,-31.2105296965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.82345132691,-23.0748872374,-114.0,-39.5330797721,4.694762078,-15.0,-114.0,-30.2105296965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5,131.066166268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.17654867309,-22.0748872374,-113.0,-38.5330797721,5.694762078,-14.0,-113.0,-29.2105296965,1.34911445262,0.0,0.0,0.0,0.12690183543,0.0,0.0,0.0,1.61591322545e-05,0.0,0,0.0,0.0,1.61591322545e-05,1.61591322545e-05,4.36269415983e-11,0.0,0,0.0,0.0,4.36269415983e-11,4.36269415983e-11
6,131.065758261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.17654867309,-21.0748872374,-112.0,-37.5330797721,6.694762078,-13.0,-112.0,-28.2105296965,1.6289122249,0.0,0.0,0.0,0.25066899747,0.0,0.0,0.0,0.000280503331005,0.0,0,0.0,0.0,0.000280503331005,0.000280503331005,3.87939289687e-09,0.0,0,0.0,0.0,3.87939289687e-09,3.87939289687e-09
7,131.06488248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.17654867309,-20.0748872374,-111.0,-36.5330797721,7.694762078,-12.0,-111.0,-27.2105296965,1.90998233365,0.0,0.0,0.0,0.467815418147,0.0,0.0,0.0,0.00257146440462,0.0,0,0.0,0.0,0.00257146440462,0.00257146440462,1.50649732697e-07,0.0,0,0.0,0.0,1.50649732697e-07,1.50649732697e-07
8,131.063406534,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.17654867309,-19.0748872374,-110.0,-35.5330797721,8.694762078,-11.0,-110.0,-26.2105296965,2.19091414339,0.0,0.0,0.0,0.806190748999,0.0,0.0,0.0,0.0143931818049,0.0,0,0.0,0.0,0.0143931818049,0.0143931818049,2.95112020086e-06,0.0,0,0.0,0.0,2.95112020086e-06,2.95112020086e-06
9,131.061212346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.17654867309,-18.0748872374,-109.0,-34.5330797721,9.694762078,-10.0,-109.0,-25.2105296965,2.47072438086,0.0,0.0,0.0,1.24636106242,0.0,0.0,0.0,0.0540794345773,0.0,0,0.0,0.0,0.0540794345773,0.0540794345773,3.14812135049e-05,0.0,0,0.0,0.0,3.14812135049e-05,3.14812135049e-05
