,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl
51,0.0,1010.73691851,0.0,0.0,0.0,1.0,0.0,0.0,29.0,36.7824047804,29.0,29.0,29.0,51.0,29.0,29.0,0.0,6.62595345166,0.0,0.0,0.0,0.0,0.0,22.0429472599
52,0.0,1006.86824789,0.0,0.0,0.0,1.0,0.0,0.0,30.0,37.7824047804,30.0,30.0,30.0,52.0,30.0,30.0,0.0,6.75191534117,0.0,0.0,0.0,0.0,0.0,22.1934019697
53,0.0,1002.9190169,0.0,0.0,0.0,1.0,0.0,0.0,31.0,38.7824047804,31.0,31.0,31.0,53.0,31.0,31.0,0.0,6.8764599824,0.0,0.0,0.0,0.0,0.0,22.3392210389
54,0.0,998.890431492,0.0,0.0,0.0,1.0,0.0,0.0,32.0,39.7824047804,32.0,32.0,32.0,54.0,32.0,32.0,0.0,6.99958929393,0.0,0.0,0.0,0.0,0.0,22.4804364736
55,0.0,994.783756681,0.0,0.0,0.0,1.0,0.0,0.0,33.0,40.7824047804,33.0,33.0,33.0,55.0,33.0,33.0,0.0,7.1213066232,0.0,0.0,0.0,0.0,0.0,22.6170912717
56,0.0,990.600314363,0.0,0.0,0.0,1.0,0.0,0.0,34.0,41.7824047804,34.0,34.0,34.0,56.0,34.0,34.0,0.0,7.24161661899,0.0,0.0,0.0,0.0,0.0,22.7492380146
57,0.0,986.341481042,0.0,0.0,0.0,1.0,0.0,0.0,35.0,42.7824047804,35.0,35.0,35.0,57.0,35.0,35.0,0.0,7.36052511354,0.0,0.0,0.0,0.0,0.0,22.8769375948
58,0.0,982.008685505,0.0,0.0,0.0,1.0,0.0,0.0,36.0,43.7824047804,36.0,36.0,36.0,58.0,36.0,36.0,0.0,7.4780390134,0.0,0.0,0.0,0.0,0.0,23.0002580638
59,0.0,977.603406447,0.0,0.0,0.0,1.0,0.0,0.0,37.0,44.7824047804,37.0,37.0,37.0,59.0,37.0,37.0,0.0,7.5941661986,0.0,0.0,0.0,0.0,0.0,23.1192735923
60,0.0,973.127170058,0.0,0.0,0.0,1.0,0.0,0.0,38.0,45.7824047804,38.0,38.0,38.0,60.0,38.0,38.0,0.0,7.70891542939,0.0,0.0,0.0,0.0,0.0,23.2340635322
61,0.0,968.581547557,0.0,0.0,0.0,1.0,0.0,0.0,39.0,46.7824047804,39.0,39.0,39.0,61.0,39.0,39.0,0.0,7.82229625995,0.0,0.0,0.0,0.0,0.0,23.3447115708
62,0.0,963.968152708,0.0,0.0,0.0,1.0,0.0,0.0,40.0,47.7824047804,40.0,40.0,40.0,62.0,40.0,40.0,0.0,7.9343189587,0.0,0.0,0.0,0.0,0.0,23.4513049705
63,0.0,959.288639294,0.0,0.0,0.0,1.0,0.0,0.0,41.0,48.7824047804,41.0,41.0,41.0,63.0,41.0,41.0,0.0,8.0449944346,0.0,0.0,0.0,0.0,0.0,23.5539338849
64,0.0,954.544698574,0.0,0.0,0.0,1.0,0.0,0.0,42.0,49.7824047804,42.0,42.0,42.0,64.0,42.0,42.0,0.0,8.15433416903,0.0,0.0,0.0,0.0,0.0,23.6526907451
65,0.0,949.738056725,0.0,0.0,0.0,1.0,0.0,0.0,43.0,50.7824047804,43.0,43.0,43.0,65.0,43.0,43.0,0.0,8.26235015292,0.0,0.0,0.0,0.0,0.0,23.7476697099
66,0.0,944.870472264,0.0,0.0,0.0,1.0,0.0,0.0,44.0,51.7824047804,44.0,44.0,44.0,66.0,44.0,44.0,0.0,8.36905482861,0.0,0.0,0.0,0.0,0.0,23.8389661746
67,0.0,939.943733473,0.0,0.0,0.0,1.0,0.0,0.0,45.0,52.7824047804,45.0,45.0,45.0,67.0,45.0,45.0,0.0,8.4744610362,0.0,0.0,0.0,0.0,0.0,23.9266763314
68,0.0,934.959655815,0.0,0.0,0.0,1.0,0.0,0.0,46.0,53.7824047804,46.0,46.0,46.0,68.0,46.0,46.0,0.0,8.57858196407,0.0,0.0,0.0,0.0,0.0,24.0108967789
69,0.0,929.920079365,0.0,0.0,0.0,1.0,0.0,0.0,47.0,54.7824047804,47.0,47.0,47.0,69.0,47.0,47.0,0.0,8.68143110316,0.0,0.0,0.0,0.0,0.0,24.0917241746
70,0.0,924.826866238,0.0,0.0,0.0,1.0,0.0,0.0,48.0,55.7824047804,48.0,48.0,48.0,70.0,48.0,48.0,0.0,8.7830222049,0.0,0.0,0.0,0.0,0.0,24.1692549273
71,0.0,919.681898045,0.0,0.0,0.0,1.0,0.0,0.0,49.0,56.7824047804,49.0,49.0,49.0,71.0,49.0,49.0,0.0,8.88336924231,0.0,0.0,0.0,0.0,0.0,24.2435849247
72,0.0,914.487073361,0.0,0.0,0.0,1.0,0.0,0.0,50.0,57.7824047804,50.0,50.0,50.0,72.0,50.0,50.0,0.0,8.98248637431,0.0,0.0,0.0,0.0,0.0,24.3148092949
73,0.0,909.244305223,0.0,0.0,0.0,1.0,0.0,0.0,51.0,58.7824047804,51.0,51.0,51.0,73.0,51.0,51.0,0.0,9.08038791274,0.0,0.0,0.0,0.0,0.0,24.3830221958
74,0.0,903.955518655,0.0,0.0,0.0,1.0,0.0,0.0,52.0,59.7824047804,52.0,52.0,52.0,74.0,52.0,52.0,0.0,9.17708829209,0.0,0.0,0.0,0.0,0.0,24.4483166329
75,0.0,898.622648235,0.0,0.0,0.0,1.0,0.0,0.0,53.0,60.7824047804,53.0,53.0,53.0,75.0,53.0,53.0,0.0,9.27260204164,0.0,0.0,0.0,0.0,0.0,24.5107842999
76,0.0,893.24763569,0.0,0.0,0.0,1.0,0.0,0.0,54.0,61.7824047804,54.0,54.0,54.0,76.0,54.0,54.0,0.0,9.3669437599,0.0,0.0,0.0,0.0,0.0,24.5705154423
77,0.0,887.832427542,0.0,0.0,0.0,1.0,0.0,0.0,55.0,62.7824047804,55.0,55.0,55.0,77.0,55.0,55.0,0.0,9.46012809109,0.0,0.0,0.0,0.0,0.0,24.6275987404
78,0.0,882.378972804,0.0,0.0,0.0,1.0,0.0,0.0,56.0,63.7824047804,56.0,56.0,56.0,78.0,56.0,56.0,0.0,9.55216970364,0.0,0.0,0.0,0.0,0.0,24.6821212101
79,0.0,876.88922072,0.0,0.0,0.0,1.0,0.0,0.0,57.0,64.7824047804,57.0,57.0,57.0,79.0,57.0,57.0,0.0,9.64308327047,0.0,0.0,0.0,0.0,0.0,24.7341681202
80,0.0,871.365118561,0.0,0.0,0.0,1.0,0.0,0.0,58.0,65.7824047804,58.0,58.0,58.0,80.0,58.0,58.0,0.0,9.73288345092,0.0,0.0,0.0,0.0,0.0,24.7838229242
81,0.0,865.808609486,0.0,0.0,0.0,1.0,0.0,0.0,59.0,66.7824047804,59.0,59.0,59.0,81.0,59.0,59.0,0.0,9.82158487429,0.0,0.0,0.0,0.0,0.0,24.8311672051
82,0.0,860.221630453,0.0,0.0,0.0,1.0,0.0,0.0,60.0,67.7824047804,60.0,60.0,60.0,82.0,60.0,60.0,0.0,9.90920212481,0.0,0.0,0.0,0.0,0.0,24.876280632
83,0.0,854.606110203,0.0,0.0,0.0,1.0,0.0,0.0,61.0,68.7824047804,61.0,61.0,61.0,83.0,61.0,61.0,0.0,9.99574972788,0.0,0.0,0.0,0.0,0.0,24.9192409277
84,0.0,848.963967306,0.0,0.0,0.0,1.0,0.0,0.0,62.0,69.7824047804,62.0,62.0,62.0,84.0,62.0,62.0,0.0,10.0812421377,0.0,0.0,0.0,0.0,0.0,24.9601238454
85,0.0,843.297108271,0.0,0.0,0.0,1.0,0.0,0.0,63.0,70.7824047804,63.0,63.0,63.0,85.0,63.0,63.0,0.0,10.1656937258,0.0,0.0,0.0,0.0,0.0,24.9990031542
86,0.0,837.607425737,0.0,0.0,0.0,1.0,0.0,0.0,64.0,71.7824047804,64.0,64.0,64.0,86.0,64.0,64.0,0.0,10.249118771,0.0,0.0,0.0,0.0,0.0,25.0359506318
87,0.0,831.896796722,0.0,0.0,0.0,1.0,0.0,0.0,65.0,72.7824047804,65.0,65.0,65.0,87.0,65.0,65.0,0.0,10.3315314501,0.0,0.0,0.0,0.0,0.0,25.0710360648
88,0.0,826.16708096,0.0,0.0,0.0,1.0,0.0,0.0,66.0,73.7824047804,66.0,66.0,66.0,88.0,66.0,66.0,0.0,10.4129458294,0.0,0.0,0.0,0.0,0.0,25.1043272539
89,0.0,820.420119297,0.0,0.0,0.0,1.0,0.0,0.0,67.0,74.7824047804,67.0,67.0,67.0,89.0,67.0,67.0,0.0,10.4933758572,0.0,0.0,0.0,0.0,0.0,25.1358900256
90,0.0,814.657732177,0.0,0.0,0.0,1.0,0.0,0.0,68.0,75.7824047804,68.0,68.0,68.0,90.0,68.0,68.0,0.0,10.5728353573,0.0,0.0,0.0,0.0,0.0,25.1657882477
91,0.0,808.881718192,0.0,0.0,0.0,1.0,0.0,0.0,69.0,76.7824047804,69.0,69.0,69.0,91.0,69.0,69.0,0.0,10.651338023,0.0,0.0,0.0,0.0,0.0,25.1940838495
92,0.0,803.093852717,0.0,0.0,0.0,1.0,0.0,0.0,70.0,77.7824047804,70.0,70.0,70.0,92.0,70.0,70.0,0.0,10.7288974115,0.0,0.0,0.0,0.0,0.0,25.2208368453
93,0.0,797.295886616,0.0,0.0,0.0,1.0,0.0,0.0,71.0,78.7824047804,71.0,71.0,71.0,93.0,71.0,71.0,0.0,10.8055269395,0.0,0.0,0.0,0.0,0.0,25.2461053613
94,0.0,791.489545029,0.0,0.0,0.0,1.0,0.0,0.0,72.0,79.7824047804,72.0,72.0,72.0,94.0,72.0,72.0,0.0,10.881239879,0.0,0.0,0.0,0.0,0.0,25.2699456652
95,0.0,785.67652623,0.0,0.0,0.0,1.0,0.0,0.0,73.0,80.7824047804,73.0,73.0,73.0,95.0,73.0,73.0,0.0,10.9560493536,0.0,0.0,0.0,0.0,0.0,25.2924121978
96,0.0,779.858500569,0.0,0.0,0.0,1.0,0.0,0.0,74.0,81.7824047804,74.0,74.0,74.0,96.0,74.0,74.0,0.0,11.0299683356,0.0,0.0,0.0,0.0,0.0,25.3135576072
97,0.0,774.037109481,0.0,0.0,0.0,1.0,0.0,0.0,75.0,82.7824047804,75.0,75.0,75.0,97.0,75.0,75.0,0.0,11.1030096431,0.0,0.0,0.0,0.0,0.0,25.3334327843
98,0.0,768.213964577,0.0,0.0,0.0,1.0,0.0,0.0,76.0,83.7824047804,76.0,76.0,76.0,98.0,76.0,76.0,0.0,11.1751859383,0.0,0.0,0.0,0.0,0.0,25.3520868994
99,0.0,762.390646801,0.0,0.0,0.0,1.0,0.0,0.0,77.0,84.7824047804,77.0,77.0,77.0,99.0,77.0,77.0,0.0,11.2465097248,0.0,0.0,0.0,0.0,0.0,25.3695674409
100,0.0,756.568705672,0.0,0.0,0.0,1.0,0.0,0.0,78.0,85.7824047804,78.0,78.0,78.0,100.0,78.0,78.0,0.0,11.3169933471,0.0,0.0,0.0,0.0,0.0,25.3859202537
101,0.0,750.74965858,0.0,0.0,0.0,1.0,0.0,0.0,79.0,86.7824047804,79.0,79.0,79.0,101.0,79.0,79.0,0.0,11.3866489885,0.0,0.0,0.0,0.0,0.0,25.401189579
102,0.0,744.934990171,0.0,0.0,0.0,1.0,0.0,0.0,80.0,87.7824047804,80.0,80.0,80.0,102.0,80.0,80.0,0.0,11.4554886711,0.0,0.0,0.0,0.0,0.0,25.4154180946
103,0.0,739.126151785,0.0,0.0,0.0,1.0,0.0,0.0,81.0,88.7824047804,81.0,81.0,81.0,103.0,81.0,81.0,0.0,11.5235242545,0.0,0.0,0.0,0.0,0.0,25.4286469554
104,0.0,733.324560974,0.0,0.0,0.0,1.0,0.0,0.0,82.0,89.7824047804,82.0,82.0,82.0,104.0,82.0,82.0,0.0,11.5907674359,0.0,0.0,0.0,0.0,0.0,25.4409158338
105,0.0,727.531601071,0.0,0.0,0.0,1.0,0.0,0.0,83.0,90.7824047804,83.0,83.0,83.0,105.0,83.0,83.0,0.0,11.65722975,0.0,0.0,0.0,0.0,0.0,25.4522629603
106,0.0,721.748620838,0.0,0.0,0.0,1.0,0.0,0.0,84.0,91.7824047804,84.0,84.0,84.0,106.0,84.0,84.0,0.0,11.7229225688,0.0,0.0,0.0,0.0,0.0,25.4627251646
107,0.0,715.976934166,0.0,0.0,0.0,1.0,0.0,0.0,85.0,92.7824047804,85.0,85.0,85.0,107.0,85.0,85.0,0.0,11.7878571023,0.0,0.0,0.0,0.0,0.0,25.4723379155
108,0.0,710.217819833,0.0,0.0,0.0,1.0,0.0,0.0,86.0,93.7824047804,86.0,86.0,86.0,108.0,86.0,86.0,0.0,11.8520443986,0.0,0.0,0.0,0.0,0.0,25.4811353611
109,0.0,704.472521329,0.0,0.0,0.0,1.0,0.0,0.0,87.0,94.7824047804,87.0,87.0,87.0,109.0,87.0,87.0,0.0,11.915495345,0.0,0.0,0.0,0.0,0.0,25.4891503686
110,0.0,698.74224673,0.0,0.0,0.0,1.0,0.0,0.0,88.0,95.7824047804,88.0,88.0,88.0,110.0,88.0,88.0,0.0,11.9782206683,0.0,0.0,0.0,0.0,0.0,25.4964145633
111,0.0,693.028168624,0.0,0.0,0.0,1.0,0.0,0.0,89.0,96.7824047804,89.0,89.0,89.0,111.0,89.0,89.0,0.0,12.0402309361,0.0,0.0,0.0,0.0,0.0,25.5029583677
112,0.0,687.331424097,0.0,0.0,0.0,1.0,0.0,0.0,90.0,97.7824047804,90.0,90.0,90.0,112.0,90.0,90.0,0.0,12.1015365578,0.0,0.0,0.0,0.0,0.0,25.5088110394
113,0.0,681.653114756,0.0,0.0,0.0,1.0,0.0,0.0,91.0,98.7824047804,91.0,91.0,91.0,113.0,91.0,91.0,0.0,12.1621477856,0.0,0.0,0.0,0.0,0.0,25.5140007084
114,0.0,675.994306809,0.0,0.0,0.0,1.0,0.0,0.0,92.0,99.7824047804,92.0,92.0,92.0,114.0,92.0,92.0,0.0,12.2220747157,0.0,0.0,0.0,0.0,0.0,25.5185544145
115,0.0,670.35603119,0.0,0.0,0.0,1.0,0.0,0.0,93.0,100.78240478,93.0,93.0,93.0,115.0,93.0,93.0,0.0,12.2813272903,0.0,0.0,0.0,0.0,0.0,25.5224981431
116,0.0,664.739283714,0.0,0.0,0.0,1.0,0.0,0.0,94.0,101.78240478,94.0,94.0,94.0,116.0,94.0,94.0,0.0,12.339915298,0.0,0.0,0.0,0.0,0.0,25.5258568603
117,0.0,659.145025292,0.0,0.0,0.0,1.0,0.0,0.0,95.0,102.78240478,95.0,95.0,95.0,117.0,95.0,95.0,0.0,12.3978483762,0.0,0.0,0.0,0.0,0.0,25.5286545483
118,0.0,653.574182167,0.0,0.0,0.0,1.0,0.0,0.0,96.0,103.78240478,96.0,96.0,96.0,118.0,96.0,96.0,0.0,12.4551360122,0.0,0.0,0.0,0.0,0.0,25.5309142384
119,0.0,648.027646198,0.0,0.0,0.0,1.0,0.0,0.0,97.0,104.78240478,97.0,97.0,97.0,119.0,97.0,97.0,0.0,12.5117875449,0.0,0.0,0.0,0.0,0.0,25.5326580447
120,0.0,642.506275168,0.0,0.0,0.0,1.0,0.0,0.0,98.0,105.78240478,98.0,98.0,98.0,120.0,98.0,98.0,0.0,12.5678121665,0.0,0.0,0.0,0.0,0.0,25.5339071961
121,0.0,637.010893135,0.0,0.0,0.0,1.0,0.0,0.0,99.0,106.78240478,99.0,99.0,99.0,121.0,99.0,99.0,0.0,12.6232189244,0.0,0.0,0.0,0.0,0.0,25.5346820677
122,0.0,631.542290805,0.0,0.0,0.0,1.0,0.0,0.0,100.0,107.78240478,100.0,100.0,100.0,122.0,100.0,100.0,0.0,12.6780167225,0.0,0.0,0.0,0.0,0.0,25.5350022113
123,0.0,626.101225934,0.0,0.0,0.0,1.0,0.0,0.0,101.0,108.78240478,101.0,101.0,101.0,123.0,101.0,101.0,0.0,12.7322143234,0.0,0.0,0.0,0.0,0.0,25.5348863856
124,0.0,620.688423756,0.0,0.0,0.0,1.0,0.0,0.0,102.0,109.78240478,102.0,102.0,102.0,124.0,102.0,102.0,0.0,12.7858203501,0.0,0.0,0.0,0.0,0.0,25.5343525847
125,0.0,615.304577441,0.0,0.0,0.0,1.0,0.0,0.0,103.0,110.78240478,103.0,103.0,103.0,125.0,103.0,103.0,0.0,12.8388432878,0.0,0.0,0.0,0.0,0.0,25.5334180666
126,0.0,609.950348565,0.0,0.0,0.0,1.0,0.0,0.0,104.0,111.78240478,104.0,104.0,104.0,126.0,104.0,104.0,0.0,12.8912914857,0.0,0.0,0.0,0.0,0.0,25.5320993801
127,0.0,604.626367607,0.0,0.0,0.0,1.0,0.0,0.0,105.0,112.78240478,105.0,105.0,105.0,127.0,105.0,105.0,0.0,12.9431731588,0.0,0.0,0.0,0.0,0.0,25.5304123917
128,0.0,599.333234461,0.0,0.0,0.0,1.0,0.0,0.0,106.0,113.78240478,106.0,106.0,106.0,128.0,106.0,106.0,0.0,12.9944963902,0.0,0.0,0.0,0.0,0.0,25.5283723114
129,0.0,594.071518968,0.0,0.0,0.0,1.0,0.0,0.0,107.0,114.78240478,107.0,107.0,107.0,129.0,107.0,107.0,0.0,13.0452691322,0.0,0.0,0.0,0.0,0.0,25.5259937169
130,0.0,588.841761462,0.0,0.0,0.0,1.0,0.0,0.0,108.0,115.78240478,108.0,108.0,108.0,130.0,108.0,108.0,0.0,13.0954992092,0.0,0.0,0.0,0.0,0.0,25.5232905787
131,0.0,583.644473324,0.0,0.0,0.0,1.0,0.0,0.0,109.0,116.78240478,109.0,109.0,109.0,131.0,109.0,109.0,0.0,13.1451943185,0.0,0.0,0.0,0.0,0.0,25.5202762828
132,0.0,578.480137556,0.0,0.0,0.0,1.0,0.0,0.0,110.0,117.78240478,110.0,110.0,110.0,132.0,110.0,110.0,0.0,13.1943620332,0.0,0.0,0.0,0.0,0.0,25.5169636537
133,0.0,573.34920936,0.0,0.0,0.0,1.0,0.0,0.0,111.0,118.78240478,111.0,111.0,111.0,133.0,111.0,111.0,0.0,13.2430098033,0.0,0.0,0.0,0.0,0.0,25.5133649758
134,0.0,568.252116728,0.0,0.0,0.0,1.0,0.0,0.0,112.0,119.78240478,112.0,112.0,112.0,134.0,112.0,112.0,0.0,13.2911449579,0.0,0.0,0.0,0.0,0.0,25.5094920153
135,0.0,563.189261037,0.0,0.0,0.0,1.0,0.0,0.0,113.0,120.78240478,113.0,113.0,113.0,135.0,113.0,113.0,0.0,13.3387747072,0.0,0.0,0.0,0.0,0.0,25.5053560398
136,0.0,558.161017654,0.0,0.0,0.0,1.0,0.0,0.0,114.0,121.78240478,114.0,114.0,114.0,136.0,114.0,114.0,0.0,13.3859061441,0.0,0.0,0.0,0.0,0.0,25.5009678386
137,0.0,553.167736542,0.0,0.0,0.0,1.0,0.0,0.0,115.0,122.78240478,115.0,115.0,115.0,137.0,115.0,115.0,0.0,13.4325462461,0.0,0.0,0.0,0.0,0.0,25.4963377417
138,0.0,548.209742869,0.0,0.0,0.0,1.0,0.0,0.0,116.0,123.78240478,116.0,116.0,116.0,138.0,116.0,116.0,0.0,13.4787018774,0.0,0.0,0.0,0.0,0.0,25.491475638
139,0.0,543.287337629,0.0,0.0,0.0,1.0,0.0,0.0,117.0,124.78240478,117.0,117.0,117.0,139.0,117.0,117.0,0.0,13.5243797903,0.0,0.0,0.0,0.0,0.0,25.4863909932
140,0.0,538.400798247,0.0,0.0,0.0,1.0,0.0,0.0,118.0,125.78240478,118.0,118.0,118.0,140.0,118.0,118.0,0.0,13.5695866273,0.0,0.0,0.0,0.0,0.0,25.4810928668
141,0.0,533.550379204,0.0,0.0,0.0,1.0,0.0,0.0,119.0,126.78240478,119.0,119.0,119.0,141.0,119.0,119.0,0.0,13.6143289229,0.0,0.0,0.0,0.0,0.0,25.4755899288
142,0.0,528.736312643,0.0,0.0,0.0,1.0,0.0,0.0,120.0,127.78240478,120.0,120.0,120.0,142.0,120.0,120.0,0.0,13.658613105,0.0,0.0,0.0,0.0,0.0,25.4698904752
143,0.0,523.95880899,0.0,0.0,0.0,1.0,0.0,0.0,121.0,128.78240478,121.0,121.0,121.0,143.0,121.0,121.0,0.0,13.7024454971,0.0,0.0,0.0,0.0,0.0,25.464002444
144,0.0,519.218057561,0.0,0.0,0.0,1.0,0.0,0.0,122.0,129.78240478,122.0,122.0,122.0,144.0,122.0,122.0,0.0,13.7458323201,0.0,0.0,0.0,0.0,0.0,25.4579334293
145,0.0,514.514227167,0.0,0.0,0.0,1.0,0.0,0.0,123.0,130.78240478,123.0,123.0,123.0,145.0,123.0,123.0,0.0,13.7887796933,0.0,0.0,0.0,0.0,0.0,25.4516906957
146,0.0,509.847466724,0.0,0.0,0.0,1.0,0.0,0.0,124.0,131.78240478,124.0,124.0,124.0,146.0,124.0,124.0,0.0,13.8312936371,0.0,0.0,0.0,0.0,0.0,25.4452811923
147,0.0,505.217905849,0.0,0.0,0.0,1.0,0.0,0.0,125.0,132.78240478,125.0,125.0,125.0,147.0,125.0,125.0,0.0,13.8733800736,0.0,0.0,0.0,0.0,0.0,25.4387115653
148,0.0,500.625655451,0.0,0.0,0.0,1.0,0.0,0.0,126.0,133.78240478,126.0,126.0,126.0,148.0,126.0,126.0,0.0,13.9150448294,0.0,0.0,0.0,0.0,0.0,25.4319881712
149,0.0,496.070808323,0.0,0.0,0.0,1.0,0.0,0.0,127.0,134.78240478,127.0,127.0,127.0,149.0,127.0,127.0,0.0,13.9562936361,0.0,0.0,0.0,0.0,0.0,25.4251170886
150,0.0,491.553439722,0.0,0.0,0.0,1.0,0.0,0.0,128.0,135.78240478,128.0,128.0,128.0,150.0,128.0,128.0,0.0,13.9971321328,0.0,0.0,0.0,0.0,0.0,25.41810413
151,0.0,487.073607944,0.0,0.0,0.0,1.0,0.0,0.0,129.0,136.78240478,129.0,129.0,129.0,151.0,129.0,129.0,0.0,14.0375658674,0.0,0.0,0.0,0.0,0.0,25.4109548533
152,0.0,482.631354888,0.0,0.0,0.0,1.0,0.0,0.0,130.0,137.78240478,130.0,130.0,130.0,152.0,130.0,130.0,0.0,14.0776002977,0.0,0.0,0.0,0.0,0.0,25.4036745722
153,0.0,478.226706618,0.0,0.0,0.0,1.0,0.0,0.0,131.0,138.78240478,131.0,131.0,131.0,153.0,131.0,131.0,0.0,14.1172407938,0.0,0.0,0.0,0.0,0.0,25.3962683667
154,0.0,473.859673915,0.0,0.0,0.0,1.0,0.0,0.0,132.0,139.78240478,132.0,132.0,132.0,154.0,132.0,132.0,0.0,14.1564926389,0.0,0.0,0.0,0.0,0.0,25.3887410935
155,0.0,469.530252814,0.0,0.0,0.0,1.0,0.0,0.0,133.0,140.78240478,133.0,133.0,133.0,155.0,133.0,133.0,0.0,14.1953610313,0.0,0.0,0.0,0.0,0.0,25.3810973948
156,0.0,465.238425141,0.0,0.0,0.0,1.0,0.0,0.0,134.0,141.78240478,134.0,134.0,134.0,156.0,134.0,134.0,0.0,14.2338510855,0.0,0.0,0.0,0.0,0.0,25.3733417084
157,0.0,460.984159037,0.0,0.0,0.0,1.0,0.0,0.0,135.0,142.78240478,135.0,135.0,135.0,157.0,135.0,135.0,0.0,14.2719678337,0.0,0.0,0.0,0.0,0.0,25.3654782757
158,0.0,456.767409472,0.0,0.0,0.0,1.0,0.0,0.0,136.0,143.78240478,136.0,136.0,136.0,158.0,136.0,136.0,0.0,14.3097162277,0.0,0.0,0.0,0.0,0.0,25.3575111507
159,0.0,452.588118747,0.0,0.0,0.0,1.0,0.0,0.0,137.0,144.78240478,137.0,137.0,137.0,159.0,137.0,137.0,0.0,14.3471011397,0.0,0.0,0.0,0.0,0.0,25.349444208
160,0.0,448.446216994,0.0,0.0,0.0,1.0,0.0,0.0,138.0,145.78240478,138.0,138.0,138.0,160.0,138.0,138.0,0.0,14.3841273639,0.0,0.0,0.0,0.0,0.0,25.3412811503
161,0.0,444.341622656,0.0,0.0,0.0,1.0,0.0,0.0,139.0,146.78240478,139.0,139.0,139.0,161.0,139.0,139.0,0.0,14.4207996181,0.0,0.0,0.0,0.0,0.0,25.3330255166
162,0.0,440.274242963,0.0,0.0,0.0,1.0,0.0,0.0,140.0,147.78240478,140.0,140.0,140.0,162.0,140.0,140.0,0.0,14.4571225447,0.0,0.0,0.0,0.0,0.0,25.3246806884
163,0.0,436.2439744,0.0,0.0,0.0,1.0,0.0,0.0,141.0,148.78240478,141.0,141.0,141.0,163.0,141.0,141.0,0.0,14.4931007123,0.0,0.0,0.0,0.0,0.0,25.3162498974
164,0.0,432.250703156,0.0,0.0,0.0,1.0,0.0,0.0,142.0,149.78240478,142.0,142.0,142.0,164.0,142.0,142.0,0.0,14.5287386166,0.0,0.0,0.0,0.0,0.0,25.3077362318
165,0.0,428.29430557,0.0,0.0,0.0,1.0,0.0,0.0,143.0,150.78240478,143.0,143.0,143.0,165.0,143.0,143.0,0.0,14.5640406823,0.0,0.0,0.0,0.0,0.0,25.2991426423
166,0.0,424.374648563,0.0,0.0,0.0,1.0,0.0,0.0,144.0,151.78240478,144.0,144.0,144.0,166.0,144.0,144.0,0.0,14.5990112638,0.0,0.0,0.0,0.0,0.0,25.2904719488
167,0.0,420.491590061,0.0,0.0,0.0,1.0,0.0,0.0,145.0,152.78240478,145.0,145.0,145.0,167.0,145.0,145.0,0.0,14.6336546466,0.0,0.0,0.0,0.0,0.0,25.2817268455
168,0.0,416.644979411,0.0,0.0,0.0,1.0,0.0,0.0,146.0,153.78240478,146.0,146.0,146.0,168.0,146.0,146.0,0.0,14.6679750487,0.0,0.0,0.0,0.0,0.0,25.272909907
169,0.0,412.834657776,0.0,0.0,0.0,1.0,0.0,0.0,147.0,154.78240478,147.0,147.0,147.0,169.0,147.0,147.0,0.0,14.7019766215,0.0,0.0,0.0,0.0,0.0,25.2640235933
170,0.0,409.06045853,0.0,0.0,0.0,1.0,0.0,0.0,148.0,155.78240478,148.0,148.0,148.0,170.0,148.0,148.0,0.0,14.7356634511,0.0,0.0,0.0,0.0,0.0,25.2550702551
171,0.0,405.32220764,0.0,0.0,0.0,1.0,0.0,0.0,149.0,156.78240478,149.0,149.0,149.0,171.0,149.0,149.0,0.0,14.7690395596,0.0,0.0,0.0,0.0,0.0,25.2460521384
172,0.0,401.619724035,0.0,0.0,0.0,1.0,0.0,0.0,150.0,157.78240478,150.0,150.0,150.0,172.0,150.0,150.0,0.0,14.802108906,0.0,0.0,0.0,0.0,0.0,25.2369713896
173,0.0,397.952819965,0.0,0.0,0.0,1.0,0.0,0.0,151.0,158.78240478,151.0,151.0,151.0,173.0,151.0,151.0,0.0,14.8348753874,0.0,0.0,0.0,0.0,0.0,25.2278300593
174,0.0,394.321301356,0.0,0.0,0.0,1.0,0.0,0.0,152.0,159.78240478,152.0,152.0,152.0,174.0,152.0,152.0,0.0,14.86734284,0.0,0.0,0.0,0.0,0.0,25.2186301074
175,0.0,390.724968144,0.0,0.0,0.0,1.0,0.0,0.0,153.0,160.78240478,153.0,153.0,153.0,175.0,153.0,153.0,0.0,14.8995150404,0.0,0.0,0.0,0.0,0.0,25.2093734066
176,0.0,387.163614612,0.0,0.0,0.0,1.0,0.0,0.0,154.0,161.78240478,154.0,154.0,154.0,176.0,154.0,154.0,0.0,14.9313957064,0.0,0.0,0.0,0.0,0.0,25.2000617463
177,0.0,383.637029704,0.0,0.0,0.0,1.0,0.0,0.0,155.0,162.78240478,155.0,155.0,155.0,177.0,155.0,155.0,0.0,14.9629884984,0.0,0.0,0.0,0.0,0.0,25.1906968368
