,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Gross_Total_Volume_Sw,Gross_Total_Volume_Sb,Gross_Total_Volume_Pl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,MerchantableVolumeAw,MerchantableVolumeSw,MerchantableVolumeSb,MerchantableVolumePl,MerchantableVolume_Con,MerchantableVolume_Dec,MerchantableVolume_Tot
0,0.0,0.0,0.0,99.3928607805,0.0,0.0,0.0,1.0,-38.0,-21.7903415486,-38.0,-17.4936769872,-38.0,-8.0,-38.0,0.0720885427,0.0,0.0,0.0,0.000210574973108,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
1,0.0,0.0,0.0,99.3928199244,0.0,0.0,0.0,1.0,-37.0,-20.7903415486,-37.0,-16.4936769872,-37.0,-7.0,-37.0,1.0720885427,0.0,0.0,0.0,0.00434386038621,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
2,0.0,0.0,0.0,99.3927587786,0.0,0.0,0.0,1.0,-36.0,-19.7903415486,-36.0,-15.4936769872,-36.0,-6.0,-36.0,2.0720885427,0.0,0.0,0.0,0.0208552195434,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
3,0.0,0.0,0.0,99.3926788105,0.0,0.0,0.0,1.0,-35.0,-18.7903415486,-35.0,-14.4936769872,-35.0,-5.0,-35.0,3.0720885427,0.0,0.0,0.0,0.0516199064363,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
4,0.0,0.0,0.0,99.3925809882,0.0,0.0,0.0,1.0,-34.0,-17.7903415486,-34.0,-13.4936769872,-34.0,-4.0,-34.0,4.0720885427,0.0,0.0,0.0,0.0948812347782,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
5,0.0,0.0,0.0,99.3924660267,0.0,0.0,0.0,1.0,-33.0,-16.7903415486,-33.0,-12.4936769872,-33.0,-3.0,-33.0,5.0720885427,0.0,0.0,0.0,0.148677506149,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
6,0.0,0.0,0.0,99.3923344889,0.0,0.0,0.0,1.0,-32.0,-15.7903415486,-32.0,-11.4936769872,-32.0,-2.0,-32.0,6.0720885427,0.0,0.0,0.0,0.211387862283,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
7,0.0,0.0,0.0,99.3921868361,0.0,0.0,0.0,1.0,-31.0,-14.7903415486,-31.0,-10.4936769872,-31.0,-1.0,-31.0,7.0720885427,0.0,0.0,0.0,0.281721631446,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
8,0.0,397.970221184,0.0,99.3920234579,0.0,0.800161704012,0.0,0.199838295988,-30.0,-13.7903415486,-30.0,-9.4936769872,-30.0,0.0,-30.0,8.0720885427,0.0,0.0,0.0,0.35864446027,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
9,0.0,397.970197336,0.0,99.3918446902,0.0,0.800161982034,0.0,0.199838017966,-29.0,-12.7903415486,-29.0,-8.4936769872,-29.0,1.0,-29.0,9.0720885427,0.0,0.013326668684,0.0,0.441314727683,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
10,0.0,397.970113122,0.0,99.3916508275,0.0,0.800162260086,0.0,0.199837739914,-28.0,-11.7903415486,-28.0,-7.4936769872,-28.0,2.0,-28.0,10.0720885427,0.0,0.0458612321286,0.0,0.529036630097,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
11,0.0,397.969916507,0.0,99.3914421315,0.0,0.80016251684,0.0,0.19983748316,-27.0,-10.7903415486,-27.0,-6.4936769872,-27.0,3.0,-27.0,11.0720885427,0.0,0.0960791025485,0.0,0.621226433,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
12,0.0,397.969544556,0.0,99.3912188372,0.0,0.800162726631,0.0,0.199837273369,-26.0,-9.7903415486,-26.0,-5.4936769872,-26.0,4.0,-26.0,12.0720885427,0.0,0.161691954371,0.0,0.717388049563,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
13,0.0,397.96892479,0.0,99.3909811576,0.0,0.800162859995,0.0,0.199837140005,-25.0,-8.7903415486,-25.0,-4.4936769872,-25.0,5.0,-25.0,13.0720885427,0.0,0.240652156498,0.0,0.817095100838,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
14,0.0,397.967976103,0.0,99.3907292873,0.0,0.800162884031,0.0,0.199837115969,-24.0,-7.7903415486,-24.0,-3.4936769872,-24.0,6.0,-24.0,14.0720885427,0.0,0.331211478653,0.0,0.919977507569,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
15,0.0,397.966609448,0.0,99.3904634051,0.0,0.800162762671,0.0,0.199837237329,-23.0,-6.7903415486,-23.0,-2.4936769872,-23.0,7.0,-23.0,15.0720885427,0.0,0.431880248758,0.0,1.02571129587,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
16,0.0,397.964728365,0.0,99.3901836762,0.0,0.80016245689,0.0,0.19983754311,-22.0,-5.7903415486,-22.0,-1.4936769872,-22.0,8.0,-22.0,16.0720885427,0.0,0.541379511681,0.0,1.13401072059,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
17,0.0,397.962229411,0.0,99.3898902541,0.0,0.800161924873,0.0,0.199838075127,-21.0,-4.7903415486,-21.0,-0.4936769872,-21.0,9.0,-21.0,17.0720885427,0.0,0.65860119984,0.0,1.24462208859,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
