plot_id,year,N_bh_AwT,N_bh_PlT,N_bh_SbT,N_bh_SwT,SC_Aw,SC_Pl,SC_Sb,SC_Sw,bhage_Aw,bhage_Pl,bhage_Sb,bhage_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,BA_Aw,BA_Sw,BA_Sb,BA_Pl,Gross_Total_Volume_Aw,Merchantable_Volume_Aw,Gross_Total_Volume_Sw,Merchantable_Volume_Sw,Gross_Total_Volume_Sb,Merchantable_Volume_Sb,Gross_Total_Volume_Pl,Merchantable_Volume_Pl,Gross_Total_Volume_Con,Gross_Total_Volume_Dec,Gross_Total_Volume_Tot,Merchantable_Volume_Con,Merchantable_Volume_Dec,Merchantable_Volume_Tot
1594749,209,0,0,0,251.929881234,0.0,0.0,0.0,1.0,-14.0,-14.0,-14.0,196.84858337,-14.0,-14.0,-14.0,208.0,0,0,0,28.2830487884,0.0,16.2255604579,0.0,0.0,0.0,,163.365973768,156.188304719,0.0,,0.0,,163.365973768,0.0,163.365973768,,,
1594749,210,0,0,0,251.818301692,0.0,0.0,0.0,1.0,-13.0,-13.0,-13.0,197.84858337,-13.0,-13.0,-13.0,209.0,0,0,0,28.3416858144,0.0,16.2257968184,0.0,0.0,0.0,,163.697200594,156.525489555,0.0,,0.0,,163.697200594,0.0,163.697200594,,,
1594749,211,0,0,0,251.706411326,0.0,0.0,0.0,1.0,-12.0,-12.0,-12.0,198.84858337,-12.0,-12.0,-12.0,210.0,0,0,0,28.3999355282,0.0,16.226019777,0.0,0.0,0.0,,164.026111739,156.86030636,0.0,,0.0,,164.026111739,0.0,164.026111739,,,
1594749,212,0,0,0,251.594211542,0.0,0.0,0.0,1.0,-11.0,-11.0,-11.0,199.84858337,-11.0,-11.0,-11.0,211.0,0,0,0,28.4578015551,0.0,16.2262300796,0.0,0.0,0.0,,164.352734507,157.192783259,0.0,,0.0,,164.352734507,0.0,164.352734507,,,
1594749,213,0,0,0,251.481703743,0.0,0.0,0.0,1.0,-10.0,-10.0,-10.0,200.84858337,-10.0,-10.0,-10.0,212.0,0,0,0,28.5152874778,0.0,16.2264284316,0.0,0.0,0.0,,164.677095619,157.522947778,0.0,,0.0,,164.677095619,0.0,164.677095619,,,
1594749,214,0,0,0,251.36888933,0.0,0.0,0.0,1.0,-9.0,-9.0,-9.0,201.84858337,-9.0,-9.0,-9.0,213.0,0,0,0,28.5723968373,0.0,16.2266155001,0.0,0.0,0.0,,164.999221234,157.850826872,0.0,,0.0,,164.999221234,0.0,164.999221234,,,
1594749,215,0,0,0,251.2557697,0.0,0.0,0.0,1.0,-8.0,-8.0,-8.0,202.84858337,-8.0,-8.0,-8.0,214.0,0,0,0,28.6291331336,0.0,16.2267919157,0.0,0.0,0.0,,165.319136969,158.176446939,0.0,,0.0,,165.319136969,0.0,165.319136969,,,
1594749,216,0,0,0,251.142346247,0.0,0.0,0.0,1.0,-7.0,-7.0,-7.0,203.84858337,-7.0,-7.0,-7.0,215.0,0,0,0,28.6854998256,0.0,16.2269582743,0.0,0.0,0.0,,165.636867916,158.499833837,0.0,,0.0,,165.636867916,0.0,165.636867916,,,
1594749,217,0,0,0,251.028620364,0.0,0.0,0.0,1.0,-6.0,-6.0,-6.0,204.84858337,-6.0,-6.0,-6.0,216.0,0,0,0,28.7415003325,0.0,16.2271151397,0.0,0.0,0.0,,165.952438659,158.821012908,0.0,,0.0,,165.952438659,0.0,165.952438659,,,
1594749,218,0,0,0,250.91459344,0.0,0.0,0.0,1.0,-5.0,-5.0,-5.0,205.84858337,-5.0,-5.0,-5.0,217.0,0,0,0,28.7971380337,0.0,16.2272630441,0.0,0.0,0.0,,166.265873291,159.140008989,0.0,,0.0,,166.265873291,0.0,166.265873291,,,
1594749,219,0,0,0,250.80026686,0.0,0.0,0.0,1.0,-4.0,-4.0,-4.0,206.84858337,-4.0,-4.0,-4.0,218.0,0,0,0,28.8524162694,0.0,16.2274024911,0.0,0.0,0.0,,166.577195433,159.456846429,0.0,,0.0,,166.577195433,0.0,166.577195433,,,
1594749,220,0,0,0,250.685642008,0.0,0.0,0.0,1.0,-3.0,-3.0,-3.0,207.84858337,-3.0,-3.0,-3.0,219.0,0,0,0,28.9073383414,0.0,16.2275339561,0.0,0.0,0.0,,166.886428245,159.771549109,0.0,,0.0,,166.886428245,0.0,166.886428245,,,
1594749,221,0,0,0,250.570720265,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,208.84858337,-2.0,-2.0,-2.0,220.0,0,0,0,28.9619075136,0.0,16.2276578885,0.0,0.0,0.0,,167.193594442,160.084140452,0.0,,0.0,,167.193594442,0.0,167.193594442,,,
1594749,222,0,0,0,250.455503008,0.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,209.84858337,-1.0,-1.0,-1.0,221.0,0,0,0,29.016127012,0.0,16.2277747131,0.0,0.0,0.0,,167.49871631,160.394643439,0.0,,0.0,,167.49871631,0.0,167.49871631,,,
1594749,223,0,0,0,250.339991612,0.0,0.0,0.0,1.0,0.0,0.0,0.0,210.84858337,0.0,0.0,0.0,222.0,0,0,0,29.0700000259,0.0,16.2278702616,0.0,0.0,0.0,,167.801667613,160.702935069,0.0,,0.0,,167.801667613,0.0,167.801667613,,,
1594749,224,0,0,0,250.224187451,0.0,0.0,0.0,1.0,1.0,1.0,1.0,211.84858337,1.0,1.0,1.0,223.0,0,0,0,29.1235297079,0.0,16.2279602589,0.0,0.0,0.0,,168.102625303,161.009190284,0.0,,0.0,,168.102625303,0.0,168.102625303,,,
1594749,225,0,0,0,250.108091892,0.0,0.0,0.0,1.0,2.0,2.0,2.0,212.84858337,2.0,2.0,2.0,224.0,0,0,0,29.1767191746,0.0,16.2280450226,0.0,0.0,0.0,,168.401610091,161.313430461,0.0,,0.0,,168.401610091,0.0,168.401610091,,,
1594749,226,0,0,0,249.991706304,0.0,0.0,0.0,1.0,3.0,3.0,3.0,213.84858337,3.0,3.0,3.0,225.0,0,0,0,29.2295715069,0.0,16.2281248525,0.0,0.0,0.0,,168.698642325,161.615676606,0.0,,0.0,,168.698642325,0.0,168.698642325,,,
1594749,227,0,0,0,249.875032049,0.0,0.0,0.0,1.0,4.0,4.0,4.0,214.84858337,4.0,4.0,4.0,226.0,0,0,0,29.2820897508,0.0,16.2282000315,0.0,0.0,0.0,,168.993742004,161.915949362,0.0,,0.0,,168.993742004,0.0,168.993742004,,,
1594749,228,0,0,0,249.75807049,0.0,0.0,0.0,1.0,5.0,5.0,5.0,215.84858337,5.0,5.0,5.0,227.0,0,0,0,29.3342769173,0.0,16.2282708264,0.0,0.0,0.0,,169.286928786,162.214269021,0.0,,0.0,,169.286928786,0.0,169.286928786,,,
1594749,229,0,0,0,249.640822985,0.0,0.0,0.0,1.0,6.0,6.0,6.0,216.84858337,6.0,6.0,6.0,228.0,0,0,0,29.3861359837,0.0,16.2283374893,0.0,0.0,0.0,,169.578222,162.510655535,0.0,,0.0,,169.578222,0.0,169.578222,,,
1594749,230,0,0,0,249.52329089,0.0,0.0,0.0,1.0,7.0,7.0,7.0,217.84858337,7.0,7.0,7.0,229.0,0,0,0,29.4376698931,0.0,16.2284002578,0.0,0.0,0.0,,169.867640651,162.805128521,0.0,,0.0,,169.867640651,0.0,169.867640651,,,
1594749,231,0,0,0,249.405475557,0.0,0.0,0.0,1.0,8.0,8.0,8.0,218.84858337,8.0,8.0,8.0,230.0,0,0,0,29.4888815555,0.0,16.2284593562,0.0,0.0,0.0,,170.155203434,163.097707278,0.0,,0.0,,170.155203434,0.0,170.155203434,,,
1594749,232,0,0,0,249.287378338,0.0,0.0,0.0,1.0,9.0,9.0,9.0,219.84858337,9.0,9.0,9.0,231.0,0,0,0,29.5397738482,0.0,16.228514996,0.0,0.0,0.0,,170.440928743,163.388410787,0.0,,0.0,,170.440928743,0.0,170.440928743,,,
1594749,233,0,0,0,249.16900058,0.0,0.0,0.0,1.0,10.0,10.0,10.0,220.84858337,10.0,10.0,10.0,232.0,0,0,0,29.5903496157,0.0,16.2285673769,0.0,0.0,0.0,,170.724834674,163.677257729,0.0,,0.0,,170.724834674,0.0,170.724834674,,,
1594749,234,0,0,0,249.050343628,0.0,0.0,0.0,1.0,11.0,11.0,11.0,221.84858337,11.0,11.0,11.0,233.0,0,0,0,29.6406116709,0.0,16.2286166871,0.0,0.0,0.0,,171.006939038,163.964266485,0.0,,0.0,,171.006939038,0.0,171.006939038,,,
1594749,235,0,0,0,248.931408824,0.0,0.0,0.0,1.0,12.0,12.0,12.0,222.84858337,12.0,12.0,12.0,234.0,0,0,0,29.6905627948,0.0,16.228663104,0.0,0.0,0.0,,171.287259369,164.24945515,0.0,,0.0,,171.287259369,0.0,171.287259369,,,
1594749,236,0,0,0,248.812197508,0.0,0.0,0.0,1.0,13.0,13.0,13.0,223.84858337,13.0,13.0,13.0,235.0,0,0,0,29.7402057375,0.0,16.2287067953,0.0,0.0,0.0,,171.565812929,164.532841536,0.0,,0.0,,171.565812929,0.0,171.565812929,,,
1594749,237,0,0,0,248.692711017,0.0,0.0,0.0,1.0,14.0,14.0,14.0,224.84858337,14.0,14.0,14.0,236.0,0,0,0,29.7895432181,0.0,16.2287479188,0.0,0.0,0.0,,171.842616714,164.814443184,0.0,,0.0,,171.842616714,0.0,171.842616714,,,
1594749,238,0,0,0,248.572950686,0.0,0.0,0.0,1.0,15.0,15.0,15.0,225.84858337,15.0,15.0,15.0,237.0,0,0,0,29.8385779255,0.0,16.2287866234,0.0,0.0,0.0,,172.117687467,165.094277366,0.0,,0.0,,172.117687467,0.0,172.117687467,,,
1594749,239,0,0,0,248.452917845,0.0,0.0,0.0,1.0,16.0,16.0,16.0,226.84858337,16.0,16.0,16.0,238.0,0,0,0,29.8873125186,0.0,16.2288230495,0.0,0.0,0.0,,172.391041677,165.372361098,0.0,,0.0,,172.391041677,0.0,172.391041677,,,
1594749,240,0,0,0,248.332613824,0.0,0.0,0.0,1.0,17.0,17.0,17.0,227.84858337,17.0,17.0,17.0,239.0,0,0,0,29.9357496267,0.0,16.2288573296,0.0,0.0,0.0,,172.662695592,165.64871114,0.0,,0.0,,172.662695592,0.0,172.662695592,,,
1594749,241,0,0,0,248.212039949,0.0,0.0,0.0,1.0,18.0,18.0,18.0,228.84858337,18.0,18.0,18.0,240.0,0,0,0,29.9838918501,0.0,16.2288895884,0.0,0.0,0.0,,172.932665221,165.923344006,0.0,,0.0,,172.932665221,0.0,172.932665221,,,
1594749,242,0,0,0,248.091197544,0.0,0.0,0.0,1.0,19.0,19.0,19.0,229.84858337,19.0,19.0,19.0,241.0,0,0,0,30.03174176,0.0,16.2289199437,0.0,0.0,0.0,,173.200966342,166.196275971,0.0,,0.0,,173.200966342,0.0,173.200966342,,,
1594749,243,0,0,0,247.970087929,0.0,0.0,0.0,1.0,20.0,20.0,20.0,230.84858337,20.0,20.0,20.0,242.0,0,0,0,30.0793018994,0.0,16.2289485062,0.0,0.0,0.0,,173.467614505,166.467523075,0.0,,0.0,,173.467614505,0.0,173.467614505,,,
1594749,244,0,0,0,247.848712423,0.0,0.0,0.0,1.0,21.0,21.0,21.0,231.84858337,21.0,21.0,21.0,243.0,0,0,0,30.1265747832,0.0,16.2289753807,0.0,0.0,0.0,,173.732625042,166.737101127,0.0,,0.0,,173.732625042,0.0,173.732625042,,,
1594749,245,0,0,0,247.727072342,0.0,0.0,0.0,1.0,22.0,22.0,22.0,232.84858337,22.0,22.0,22.0,244.0,0,0,0,30.1735628985,0.0,16.2290006656,0.0,0.0,0.0,,173.996013067,167.005025714,0.0,,0.0,,173.996013067,0.0,173.996013067,,,
1594749,246,0,0,0,247.605168998,0.0,0.0,0.0,1.0,23.0,23.0,23.0,233.84858337,23.0,23.0,23.0,245.0,0,0,0,30.2202687052,0.0,16.2290244538,0.0,0.0,0.0,,174.257793488,167.271312205,0.0,,0.0,,174.257793488,0.0,174.257793488,,,
1594749,247,0,0,0,247.483003702,0.0,0.0,0.0,1.0,24.0,24.0,24.0,234.84858337,24.0,24.0,24.0,246.0,0,0,0,30.2666946361,0.0,16.2290468329,0.0,0.0,0.0,,174.517981003,167.535975756,0.0,,0.0,,174.517981003,0.0,174.517981003,,,
1594749,248,0,0,0,247.360577762,0.0,0.0,0.0,1.0,25.0,25.0,25.0,235.84858337,25.0,25.0,25.0,247.0,0,0,0,30.3128430975,0.0,16.2290678852,0.0,0.0,0.0,,174.776590112,167.799031312,0.0,,0.0,,174.776590112,0.0,174.776590112,,,
1594749,249,0,0,0,247.237892483,0.0,0.0,0.0,1.0,26.0,26.0,26.0,236.84858337,26.0,26.0,26.0,248.0,0,0,0,30.3587164693,0.0,16.2290876886,0.0,0.0,0.0,,175.03363512,168.060493617,0.0,,0.0,,175.03363512,0.0,175.03363512,,,
1594749,250,0,0,0,247.114949166,0.0,0.0,0.0,1.0,27.0,27.0,27.0,237.84858337,27.0,27.0,27.0,249.0,0,0,0,30.4043171055,0.0,16.2291063163,0.0,0.0,0.0,,175.289130137,168.320377215,0.0,,0.0,,175.289130137,0.0,175.289130137,,,
