,BA_Aw,BA_Pl,BA_Sb,BA_Sw,BAinc_Aw,BAinc_Pl,BAinc_Sb,BAinc_Sw,N0_Aw,N0_Pl,N0_Sb,N0_Sw,N_Aw,N_Pl,N_Sb,N_Sw,PlotID,SDF_Aw,SDF_Pl,SDF_Sb,SDF_Sw,SI_Aw,SI_Pl,SI_Sb,SI_Sw,StumpDOB_Aw,StumpDOB_Pl,StumpDOB_Sb,StumpDOB_Sw,StumpHeight_Aw,StumpHeight_Pl,StumpHeight_Sb,StumpHeight_Sw,TopDib_Aw,TopDib_Pl,TopDib_Sb,TopDib_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,y2bh_Aw,y2bh_Pl,y2bh_Sb,y2bh_Sw
1275880,1.7255664,0.4313916,0.0,0.0,0.0148327005225,0.0978947417789,0.0,0.0,106.003265119,26.4964363878,0.0,0.0,105.9857232,26.4964308,0.0,0.0,1275880.0,105.379921164,26.4964308,0.0,0.0,8.45143233531,10.583717485,9.53357919041,8.43137635926,13.0,13.0,13.0,13.0,0.3,0.3,0.3,0.3,7.0,7.0,7.0,7.0,21.0,20.0446542586,0.0,0.0,3.88610199882,3.88613826423,0.0,0.0,7.55507913535,9.56406111761,0.0,0.0
