,BA_Aw,BA_Pl,BA_Sb,BA_Sw,BAinc_Aw,BAinc_Pl,BAinc_Sb,BAinc_Sw,N0_Aw,N0_Pl,N0_Sb,N0_Sw,N_Aw,N_Pl,N_Sb,N_Sw,PlotID,SDF_Aw,SDF_Pl,SDF_Sb,SDF_Sw,SI_Aw,SI_Pl,SI_Sb,SI_Sw,StumpDOB_Aw,StumpDOB_Pl,StumpDOB_Sb,StumpDOB_Sw,StumpHeight_Aw,StumpHeight_Pl,StumpHeight_Sb,StumpHeight_Sw,TopDib_Aw,TopDib_Pl,TopDib_Sb,TopDib_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,y2bh_Aw,y2bh_Pl,y2bh_Sb,y2bh_Sw
1379036,7.9477352,34.27460805,0.0,7.45100175,-0.0942537349859,-0.00561469815308,0.0,0.0202683046853,315.904706661,6264.66215193,0.0,127.736291733,133.99982192,577.87423203,0.0,125.62483305,1379036.0,281.167588811,2696.96258449,0.0,127.137492962,11.3352551441,13.0129280882,11.0882739764,12.6249965823,13.0,13.0,13.0,13.0,0.3,0.3,0.3,0.3,7.0,7.0,7.0,7.0,156.147571873,145.0,0.0,102.325721705,22.2894555639,22.2895549911,0.0,22.2894881054,5.49459793972,8.05609998196,0.0,9.29782679689
