,id_l1,NGC,TAREA,SP1,SP2,SP3,SP4,SP5,PCT1,PCT2,PCT3,PCT4,PCT5,BPH,TPH,QMD,MVOL,MVOL2,GVOL,GVOL2,HLOR,HLW,HD,CCF,CC,SI,AGE,BHAGE,AWSI,PLSI,SWSI,SIAREA,LCC,SC1COV,S01COV,CDENS,LCSOURCE,SCM,NOTE,AVISI,AVIBHAGE,TPR
5,587675,2,599.6,Aw,Sw,Pl,Fd,NA,37,29,27,7,0,9.265848,559.126468,14.525886,2.108722,4.27005,6.381262,14.142464,2.03727,1,2.285861,315.385304,94.506171,7.633321,14,6,8.468947,7.922523,23.888563,599.6,VF,0,0,D,CCGC,NA,NA,16.932243,8,M
