,id_l1,NGC,TAREA,SP1,SP2,SP3,SP4,SP5,PCT1,PCT2,PCT3,PCT4,PCT5,BPH,TPH,QMD,MVOL,MVOL2,GVOL,GVOL2,HLOR,HLW,HD,CCF,CC,SI,AGE,BHAGE,AWSI,PLSI,SWSI,SIAREA,LCC,SC1COV,S01COV,CDENS,LCSOURCE,SCM,NOTE,AVISI,AVIBHAGE,TPR
1,1008198,1,578.86,Sw,NA,NA,NA,NA,100,0,0,0,0,3.26,1664.98,4.992975,1.64,0.29,203.56,6.64,3.32,1,3.72,93.71,57.773914,5.216649,38,20,6.88,8.44,3,578.86,VF,0,0,C,CCGC,NA,NA,8.621627,23,F
