,id_l1,NGC,TAREA,SP1,SP2,SP3,SP4,SP5,PCT1,PCT2,PCT3,PCT4,PCT5,BPH,TPH,QMD,MVOL,MVOL2,GVOL,GVOL2,HLOR,HLW,HD,CCF,CC,SI,AGE,BHAGE,AWSI,PLSI,SWSI,SIAREA,LCC,SC1COV,S01COV,CDENS,LCSOURCE,SCM,NOTE,AVISI,AVIBHAGE,TPR
5,508159,1,493.72,Aw,Sw,Pl,Pb,NA,28,25,25,22,0,57.75,1460.65,22.436648,345.4,534.49,431.82,583.04,20.64,1,23.12,209.22,85.409857,14.39697,120,116,14.9,15.15,17.03,493.72,VF,0,0,D,CCGC,NA,NA,14.74103,114,M
