,id_l1,NGC,TAREA,SP1,SP2,SP3,SP4,SP5,PCT1,PCT2,PCT3,PCT4,PCT5,BPH,TPH,QMD,MVOL,MVOL2,GVOL,GVOL2,HLOR,HLW,HD,CCF,CC,SI,AGE,BHAGE,AWSI,PLSI,SWSI,SIAREA,LCC,SC1COV,S01COV,CDENS,LCSOURCE,SCM,NOTE,AVISI,AVIBHAGE,TPR
3,1469517,1,203.9,Pl,Sw,NA,NA,NA,75,25,0,0,0,2.21,253.66,10.532348,3.65,1.92,25.1,7.24,5.84,1,6.54,22.51,18.705514,9.283351,35,24,16.22,12.88,9.58,203.9,VF,0,0,A,CCGC,NA,WTP,11.293433,25,F
