,BA_Aw,BA_Pl,BA_Sb,BA_Sw,BAinc_Aw,BAinc_Pl,BAinc_Sb,BAinc_Sw,N0_Aw,N0_Pl,N0_Sb,N0_Sw,N_Aw,N_Pl,N_Sb,N_Sw,PlotID,SDF_Aw,SDF_Pl,SDF_Sb,SDF_Sw,SI_Aw,SI_Pl,SI_Sb,SI_Sw,StumpDOB_Aw,StumpDOB_Pl,StumpDOB_Sb,StumpDOB_Sw,StumpHeight_Aw,StumpHeight_Pl,StumpHeight_Sb,StumpHeight_Sw,TopDib_Aw,TopDib_Pl,TopDib_Sb,TopDib_Sw,tage_Aw,tage_Pl,tage_Sb,tage_Sw,topHeight_Aw,topHeight_Pl,topHeight_Sb,topHeight_Sw,y2bh_Aw,y2bh_Pl,y2bh_Sb,y2bh_Sw
888936,10.42111808,2.27961958,0.0,3.58225934,-0.0301188409502,0.182800154302,0.0,0.11923671718,2045.03995159,254.659700708,0.0,411.74299541,1162.34408256,254.26276806,0.0,399.55577838,888936.0,1011.06135121,253.550191675,0.0,399.516790055,8.573721,10.68766285,9.600104224,8.59157451,13.0,13.0,13.0,13.0,0.3,0.3,0.3,0.3,7.0,7.0,7.0,7.0,50.0,39.2265278266,0.0,49.9048051929,8.573721,8.5737129787,0.0,8.57370796783,7.44252722512,9.48717635154,0.0,12.4826278188
